,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
29,"LA DANZA",Branco,204540,https://open.spotify.com/track/5M9phYS7KgM3ZXKTSlgLv0
30,WTF,"Ude Af Kontrol",198671,https://open.spotify.com/track/3Ds7T7gg8hzMWvKPuvvjAZ
31,Burnout,Calby,196152,https://open.spotify.com/track/33dNxl8o2VT4q5a1t5mkJJ
32,Klovne,RH,192546,https://open.spotify.com/track/6TDGzRZH53BojuIb2XPaYf
33,"In Your Eyes","The Weeknd",191424,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
34,SPORT,TopGunn,189086,https://open.spotify.com/track/5Zzhe6zsBBnqCEXmJtiDXM
35,"Got It On Me","Pop Smoke",188936,https://open.spotify.com/track/25zlnOAzbVoOzIeXSvQFf1
36,"Sol Over København (feat. KESI)",Citybois,187635,https://open.spotify.com/track/0NnmpMt8M9mthgrfuerLfD
37,Gonzo,Suspekt,187435,https://open.spotify.com/track/0RcrxkcFT5FJpDgaXmzIEF
38,"Ik Tænk (feat. Benny Jamz)",KESI,186630,https://open.spotify.com/track/6LMqDdiNABMdlhRVcSw1w2
39,"KIKI (feat. Gilli)",LOLO,184225,https://open.spotify.com/track/4Mh5wGoyhpzYECcGdmXTmc
40,Brobizz,Gigis,183145,https://open.spotify.com/track/3xLgpixCKiEXyrBxpNJwga
41,"WAP (feat. Megan Thee Stallion)","Cardi B",181619,https://open.spotify.com/track/4Oun2ylbjFKMPTiaSbbCih
42,Dior,"Pop Smoke",178164,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
43,"Wishing Well","Juice WRLD",172030,https://open.spotify.com/track/2U5WueTLIK5WJLD7mvDODv
44,"føler mig selv 100","andreas odbjerg",171034,https://open.spotify.com/track/7iuM7vnvSjX9qqcuFtij1T
45,Svag,"Victor Leksell",170887,https://open.spotify.com/track/4SS4YfDAEQG0fZAe1xfgn3
46,"600 Heste",RH,170538,https://open.spotify.com/track/7EBGROSW7cVYXXBwl7kZbG
47,"my future","Billie Eilish",164584,https://open.spotify.com/track/2ygvZOXrIeVL4xZmAWJT2C
48,"Girl Like You",Clara,163181,https://open.spotify.com/track/1gG0pnDAT1QdpRFTQDT4y4
49,"Some Say - Felix Jaehn Remix",Nea,155166,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
50,Ben,Tessa,152431,https://open.spotify.com/track/2He7ZIvNyBo188a6hvS0zT
51,"Go Crazy","Chris Brown",152017,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
52,Niveauer,KESI,150574,https://open.spotify.com/track/6xkEJRa2R7Yiwy2ePuAQSe
53,"Fokus/Nætter (feat. Benny Jamz & Kimbo)",KESI,148433,https://open.spotify.com/track/2UPzp3LG2ls7Oyt4mtK6tJ
54,"Fra Start",ATYPISK,148085,https://open.spotify.com/track/7MsZ2Q78TeMj8PZVopNayZ
55,"Leap Of Faith",Christopher,142264,https://open.spotify.com/track/571B8LxRZwmG1S1YNfGq4Q
56,"Smid Tøjet",Jimilian,134318,https://open.spotify.com/track/0r4dJLEJYPVQhJDr5K0C0d
57,"Señorita (feat. Fouli)",Gobs,133944,https://open.spotify.com/track/4QHO0xwZVLSSX7Pi7HW1Wu
58,"PUB G (feat. Branco & Larry 44)",LOLO,132341,https://open.spotify.com/track/0alp0O9d7KTtAF1QnBqqiv
59,"Rewinder (feat. Lamin & NODE)",Jamaika,129254,https://open.spotify.com/track/5W6XySCHyqwP7XDU303Qkq
60,"Room For Love","Lord Siva",128711,https://open.spotify.com/track/4X1r74w09Ok0KgHSziwVWA
61,"Dance Monkey","Tones And I",126768,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
62,"Someone You Loved","Lewis Capaldi",125949,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
63,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",124981,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
64,"Forretning (feat. Sivas)",KESI,119634,https://open.spotify.com/track/3fwaGeVBTRbUJAWfSt5c72
65,Bål,Tessa,119511,https://open.spotify.com/track/6wszpqvcWaarHjBKZuzFws
66,"Nobody's Lover (feat. Lord Siva)",Clara,117286,https://open.spotify.com/track/6DtelsNA9n8aIkKhBhHk4g
67,"London Town",Branco,117072,https://open.spotify.com/track/5TKuvTO4jj4trnmMnqEpoJ
68,"WHIP WHOP",I$WAAL,115976,https://open.spotify.com/track/1PxGMn63iT7sc4eS52c9UP
69,Nudes,Jada,115754,https://open.spotify.com/track/1un8VQdm76q7UsLtIGvR2B
70,"Before You Go","Lewis Capaldi",114640,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
71,"10 Timer",KESI,112905,https://open.spotify.com/track/6n85J4rLvEM6LkCSLtUN9A
72,"Kærlighed (feat. Gilli & Kesi)",ATYPISK,112204,https://open.spotify.com/track/2xeiAqqHWYXQMWk6s2aQdw
73,"Rain On Me (with Ariana Grande)","Lady Gaga",112110,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
74,"ily (i love you baby) (feat. Emilee)","Surf Mesa",112064,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
75,"Slip Away",Phlake,111385,https://open.spotify.com/track/65OZiiwtjWVtS0WZdG2wmO
76,SOS,"Scarlet Pleasure",110043,https://open.spotify.com/track/6ST1zKFmiLMxzvDkOquGgy
77,"Vai Amor",Gilli,109879,https://open.spotify.com/track/7nPTjuVySLIUlgKrzTIFdb
78,OKESÅ,Jimilian,109560,https://open.spotify.com/track/2Yz4UZYh6vFOOI6HXiUBCv
79,"Rum Bum Bum - Hedegaard Remix",NAVID,105614,https://open.spotify.com/track/6vZ9Fgoy6lDqCbYNI67Ewt
80,Lighter,Skinz,105588,https://open.spotify.com/track/1W1Hnd1AKXT4XHykem8sJE
81,"Party Girl",StaySolidRocky,104907,https://open.spotify.com/track/3IJYUaN3tx04S4TYyZHKoP
82,"Corolla (feat. Branco)",Sinds,104448,https://open.spotify.com/track/5VDso6McCTCa6mgO5CBBsO
83,"Blueberry Faygo","Lil Mosey",104266,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
84,"Blitz, Baby",Jung,104078,https://open.spotify.com/track/2dSK7HZu6mxsb0Lx82CxeY
85,"Kings & Queens","Ava Max",103755,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
86,"Om Igen (feat. Noah Carter)",KESI,103674,https://open.spotify.com/track/6HqFixL73cCjyzdg0OXnno
87,"Take You Dancing","Jason Derulo",103046,https://open.spotify.com/track/59qrUpoplZxbIZxk6X0Bm3
88,"Genie In A Bottle",Faustix,102966,https://open.spotify.com/track/3xTj27LibA0NDDvHNiFPpG
89,"Så'n der",Tessa,101343,https://open.spotify.com/track/7fuPKXieOyX6mkFHkfcIJd
90,"GREECE (feat. Drake)","DJ Khaled",100609,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
91,cardigan,"Taylor Swift",99939,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd
92,Salt,"Ava Max",99783,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
93,"Vil Du Med…",Suspekt,99501,https://open.spotify.com/track/1krkFcdC579tuWC334yn1z
94,"Break My Heart","Dua Lipa",98924,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
95,Ghost,Christopher,96158,https://open.spotify.com/track/1ySdKj9IbvIRCyjPBe6NpV
96,"POPSTAR (feat. Drake)","DJ Khaled",95758,https://open.spotify.com/track/6EDO9iiTtwNv6waLwa1UUq
97,"Bare Dans",KIDD,95252,https://open.spotify.com/track/64NE79ro3Tys4qbek51rBP
98,Gutterne,Specktors,94651,https://open.spotify.com/track/4fPd5WKY0Qf9eeg0pHowA1
99,"Intentions (feat. Quavo)","Justin Bieber",94594,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
100,"Ride It",Regard,93038,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
101,"Be Kind (with Halsey)",Marshmello,91235,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
102,"Livet Er Langt, Lykken Er Kort",KESI,90226,https://open.spotify.com/track/7CHblZAcr8NMfNlnmk28Wc
103,DANCE,CLMD,90042,https://open.spotify.com/track/6TfeXwJihJRuBW3mFpib6J
104,"All My Love",Rocazino,89572,https://open.spotify.com/track/49clGe0PtbYUx3vB7tyk3A
105,Sandheden,Jimilian,88385,https://open.spotify.com/track/4mWw2Yt7o14GkkIdTrrxuc
106,Rundt,"Benny Jamz",88340,https://open.spotify.com/track/4VqVMdblNgYZmXSOOmHcB2
107,"you broke me first","Tate McRae",88317,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
108,"Stuck with U (with Justin Bieber)","Ariana Grande",87773,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
109,"Lose Somebody",Kygo,87566,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
110,"Glo På Mig",Tessa,87170,https://open.spotify.com/track/0u2HxcwML2msMuuKUvpck8
111,"exile (feat. Bon Iver)","Taylor Swift",86334,https://open.spotify.com/track/4pvb0WLRcMtbPGmtejJJ6y
112,"TKN (feat. Travis Scott)",ROSALÍA,85432,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
113,"Toosie Slide",Drake,85377,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
114,Paris,"Lord Siva",85289,https://open.spotify.com/track/1NgeW6kFhdqAvEKgKYhf1s
115,"death bed (coffee for your head)",Powfu,84825,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
116,"Get Money (Motivation Session)",Branco,84363,https://open.spotify.com/track/39RRlNfnL18TNJ2i7XYxhH
117,Fugtig,"Ude Af Kontrol",84201,https://open.spotify.com/track/3k6n8FdhntF9nzQpVn0OFs
118,"Frisk På Det Hele",Jimilian,82677,https://open.spotify.com/track/1F4JbUpQIZjr4PVgYJU4j9
119,"Min Bror (Josef Og Elias X ICEKIID)","Josef Og Elias",82288,https://open.spotify.com/track/7ucXd8IbW11iUAOqxmZo7k
120,"Adore You","Harry Styles",82273,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
121,"Lærte Hende Alt (feat. Lærke Emilie)",ATYPISK,81965,https://open.spotify.com/track/6aq0IJ1Ftp7PoJfPum2oMM
122,"Get Back","Pop Smoke",80562,https://open.spotify.com/track/3DWjFSDEQ9IWz1mj449fB7
123,"Unz Unz",Specktors,80171,https://open.spotify.com/track/593Jq3pm0OleC7Mz6STFFk
124,Circles,"Post Malone",79481,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
125,"Super Mario",NODE,78889,https://open.spotify.com/track/1LsZymF4MDfVMuzLkySq5P
126,"Op A","Ude Af Kontrol",78708,https://open.spotify.com/track/79JoAfAjEcCtFYyeJCGwkK
127,"Ny Dag",Stepz,78686,https://open.spotify.com/track/066AN3APAXFBkaliW7I4DB
128,"Fuck Dig (feat. Tobias Rahim)","Emil Lange",77815,https://open.spotify.com/track/6sdz0Z3jsKs2gNN8WsftiB
129,"NO SKRUB$",TopGunn,77564,https://open.spotify.com/track/6iV6FxCwplHr8IzwdnX5xX
130,"Zum Zum - Balken Remix",Balken,77320,https://open.spotify.com/track/3D5UFWr3DjAxVJIlZ7RlXh
131,"I'm Just Feelin' (Du Du Du)",Imanbek,75919,https://open.spotify.com/track/73ThEGwF5i9GrsXXGyZBRa
132,Gelato,"Benny Jamz",75904,https://open.spotify.com/track/3dradzYJqQ88RJEuQhXt5d
133,Nino,"Michael Williams",75109,https://open.spotify.com/track/219jZRY9zVkrunULslRLvD
134,"Glemmer Alting",Faustix,73627,https://open.spotify.com/track/52OdlOXMRYH9hNa1xpRVj1
135,"Don't Start Now","Dua Lipa",73312,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
136,"Be Alright","Dean Lewis",73142,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
137,Robbery,"Juice WRLD",72971,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
138,GOOBA,6ix9ine,72814,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
139,Box,KDZ,72674,https://open.spotify.com/track/50S1qzDaxqpL0FH8rhtxZ7
140,GoMore,"Larry 44",72587,https://open.spotify.com/track/7mMFdBkZR8cpbbp4F75yvq
141,Stilet,Jimilian,72431,https://open.spotify.com/track/3lLTzL2Pl64SrZRfnnY9CR
142,Bando,ANNA,72234,https://open.spotify.com/track/0kzGjSRHGVcaWxagzQwAyD
143,Supalonely,BENEE,72152,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
144,"Ingenting At Sige (feat. NODE)",Gilli,71346,https://open.spotify.com/track/6WZHm21UPkvcmh5VLjhFZg
145,"Post Malone (feat. RANI)","Sam Feldt",71330,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
146,Light,Jerome,71159,https://open.spotify.com/track/1lht8jb3c6rEiVaqX94enH
147,Hangover,"Ude Af Kontrol",70820,https://open.spotify.com/track/0HRnmcWxw0Aeu4VtQXg42j
148,"everything i wanted","Billie Eilish",70575,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
149,"All Around The World (La La La)",R3HAB,70398,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
150,"Tættere End Vi Tror",P3,70180,https://open.spotify.com/track/4j5QQ3eZNpmxT4inyVEaAU
151,"Lighter (feat. KSI)","Nathan Dawe",69729,https://open.spotify.com/track/5lWUeSYO61UYgNlFlqcwYl
152,Modvind,Carmon,69687,https://open.spotify.com/track/0DjoEWNm4HNqu0JmvlIPcI
153,Bruises,"Lewis Capaldi",69564,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
154,"Pas Oublié (feat. Gilli)","Isaac Kasule",69497,https://open.spotify.com/track/6kyJjIpIjaoBaNx0VjxcwL
155,Señorita,"Shawn Mendes",68744,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
156,"What's Love Got to Do with It",Kygo,68041,https://open.spotify.com/track/3Be7CLdHZpyzsVijme39cW
157,Memories,"Maroon 5",67943,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
158,"Lucid Dreams","Juice WRLD",67829,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
159,"Sex On The Beach","Ude Af Kontrol",67811,https://open.spotify.com/track/3yx4uZSBSLgxaGhSqNw4RR
160,Goosebumps,HVME,67566,https://open.spotify.com/track/20McUFi8KCIVdNDLrkTDuZ
161,"Hurtige Hænder - Acoustic Version - Moyo Live P3","The Minds Of 99",67513,https://open.spotify.com/track/3D0VPp6nCN9dsyUjFv2BvP
162,Shallow,"Lady Gaga",67369,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
163,"I Don't Care (with Justin Bieber)","Ed Sheeran",67307,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
164,"BDK (feat. Gilli)",KESI,67190,https://open.spotify.com/track/6ZvA8Difc7oFBxfZXJ6JuT
165,Sjakalina,Tessa,66979,https://open.spotify.com/track/3LdRxPZLIouyXVFrJVLwg8
166,"Jeg Vil La' Lyset Brænde","Ray Dee Ohh",66892,https://open.spotify.com/track/1rRcFwE1ydO2Y5jSmk1UIs
167,"VERDEN VENDER",Branco,66573,https://open.spotify.com/track/1k2HuMmXVnn9X4mGZIwIi4
168,"Hun Kommer Tilbage",Jung,66571,https://open.spotify.com/track/5DbD9hQ5M3pauLtbnpytgS
169,"En Sang (feat. Gucci Mane)","Emil Stabil",66410,https://open.spotify.com/track/1hwYGaUz6V4odyt0u0QlKf
170,"Nobody's Love","Maroon 5",66109,https://open.spotify.com/track/3kwgqoBqTwoAH4nT29TYrq
171,NAPOLI,Branco,66075,https://open.spotify.com/track/1HGSCFnYif6HrsLqZHE2Kn
172,"Alle Skuffer Over Tid - Single Edit","The Minds Of 99",66029,https://open.spotify.com/track/6a2itcAnQzfViAiAly2Eg8
173,"The Box","Roddy Ricch",65863,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
174,"Higher Love",Kygo,65806,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
175,"Lose Control",MEDUZA,65531,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
176,"bad guy","Billie Eilish",65508,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
177,"HIGHEST IN THE ROOM","Travis Scott",65415,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
178,Jesus,"Tobias Rahim",65180,https://open.spotify.com/track/4ICh093TG3LT7nWR4gahdX
179,Savnet,Gobs,65130,https://open.spotify.com/track/0TA8nQMsUqgMBK8W9jtJR9
180,"Den Værste",Artigeardit,64206,https://open.spotify.com/track/5UhnNbuteXdxGP2cCw7lM9
181,goosebumps,"Travis Scott",64165,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
182,Gangstas,"Pop Smoke",63806,https://open.spotify.com/track/1hg3RlqFZXJb5YgRoK9qmF
183,"If the World Was Ending - feat. Julia Michaels","JP Saxe",63455,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
184,"Culo (feat. Branco)",Gilli,63258,https://open.spotify.com/track/49vQclrdXkZXMJnD0VN3qZ
185,"WHATS POPPIN","Jack Harlow",63135,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
186,"Efter Mig",Jimilian,62989,https://open.spotify.com/track/5Mbtof5Olmn8JDvm6PI1Az
187,"Beautiful People (feat. Khalid)","Ed Sheeran",62325,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
188,"Som Fluer","The Minds Of 99",62275,https://open.spotify.com/track/4diMl3ee8zco6asVZNKjti
189,"Something Special","Pop Smoke",61901,https://open.spotify.com/track/5kkaSMcf4BFlhRRICCKZb6
190,"Jeg Skal Nok Vente",Jung,61697,https://open.spotify.com/track/2M996tCDK8dmip9HNKk6Gs
191,MAMACITA,"Black Eyed Peas",60653,https://open.spotify.com/track/24IgCW19L8lXKyFZwzFtD3
192,"Enjoy Yourself (feat. Karol G)","Pop Smoke",60608,https://open.spotify.com/track/3NWrHCwvyII4fTx05PN3IO
193,"Lov Mig 1 Ting",Artigeardit,60502,https://open.spotify.com/track/12oT4bb3fRMGbbgs2eGzVB
194,"Know Your Worth",Khalid,60334,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
195,"Hate The Other Side (with Marshmello & The Kid Laroi)","Juice WRLD",59595,https://open.spotify.com/track/0ada5XsQGLPUVbmTCkAP49
196,"Thank You [Not So Bad]",VIZE,59411,https://open.spotify.com/track/4AqN8IdKCfItCSbuaFch81
197,Okay,Tessa,59104,https://open.spotify.com/track/4HtQ1OKauyaDx1jIos6Zmv
198,"Plastic (feat. Benjamin Hav)",Pind,59099,https://open.spotify.com/track/758P0zO2goHiN3NA5OW1Qe
199,"Piece Of Your Heart",MEDUZA,58919,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
200,"Fuck Dig (Centrum) [feat. LUNA]",Skinz,58883,https://open.spotify.com/track/78fL0aQqgnrqVtOyZCIQpX
