,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
32,Salt,"Ava Max",184319,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
33,Ghost,Christopher,178379,https://open.spotify.com/track/1ySdKj9IbvIRCyjPBe6NpV
34,"Kærlighed (feat. Gilli & Kesi)",ATYPISK,176039,https://open.spotify.com/track/2xeiAqqHWYXQMWk6s2aQdw
35,Comfort,Carmon,175689,https://open.spotify.com/track/3C9AbfvUQbEBBNgyWlSjYO
36,"Godzilla (feat. Juice WRLD)",Eminem,175021,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
37,Amsterdam,Fouli,174457,https://open.spotify.com/track/6LDCpaEEwymjW8Fj3l896N
38,"Winter Season (feat. Gilli)",Amina,174246,https://open.spotify.com/track/4XVZxIg3UjUTZxPlC5lmnj
39,Circles,"Post Malone",170929,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
40,NAPOLI,Branco,169718,https://open.spotify.com/track/1HGSCFnYif6HrsLqZHE2Kn
41,"Like It Is",Kygo,169330,https://open.spotify.com/track/3frUvGrmGcay91lvFbOgsN
42,"After Hours","The Weeknd",168630,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag
43,"Some Say",Nea,168432,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
44,"London Town",Branco,167631,https://open.spotify.com/track/5TKuvTO4jj4trnmMnqEpoJ
45,Nudes,Jada,164749,https://open.spotify.com/track/1un8VQdm76q7UsLtIGvR2B
46,"everything i wanted","Billie Eilish",161482,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
47,"Big City, Bright Lights","The Minds Of 99",161089,https://open.spotify.com/track/4OX02iKVaZDO2QdOA7HHr4
48,"Gary Payton","Noah Carter",159925,https://open.spotify.com/track/1QMBWWaP7HE446wPIvJnSw
49,ROXANNE,"Arizona Zervas",159492,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
50,"Sex On The Beach","Ude Af Kontrol",156061,https://open.spotify.com/track/3yx4uZSBSLgxaGhSqNw4RR
51,"BACK TO BUSINESS",Branco,151498,https://open.spotify.com/track/39Bu3mloRh81RhFjGzhwIm
52,Physical,"Dua Lipa",137858,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
53,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,137266,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
54,"Slip Away",Phlake,136195,https://open.spotify.com/track/0yYp0TyV9km8QxzeVc75uy
55,"Vai Amor",Gilli,134936,https://open.spotify.com/track/7nPTjuVySLIUlgKrzTIFdb
56,"CITY OF ANGELS",24kGoldn,133798,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
57,"Nådig (feat. NODE)","Larry 44",130508,https://open.spotify.com/track/31qCRqNGYDbnAs143bWUBa
58,Savage,"Megan Thee Stallion",130372,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
59,"VERDEN VENDER",Branco,123823,https://open.spotify.com/track/1k2HuMmXVnn9X4mGZIwIi4
60,"Know Your Worth",Khalid,123136,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
61,"bad guy","Billie Eilish",122967,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
62,"Life Is Good (feat. Drake)",Future,122745,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
63,Memories,"Maroon 5",122295,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
64,Skechers,DripReport,120119,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
65,"If the World Was Ending - feat. Julia Michaels","JP Saxe",117996,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
66,"You should be sad",Halsey,117601,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
67,"No Time To Die","Billie Eilish",116145,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
68,"Kings & Queens","Ava Max",115090,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
69,Bruises,"Lewis Capaldi",114939,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
70,"Lærte Hende Alt (feat. Lærke Emilie)",ATYPISK,112954,https://open.spotify.com/track/6aq0IJ1Ftp7PoJfPum2oMM
71,"Nobody's Lover (feat. Lord Siva)",Clara,112862,https://open.spotify.com/track/6DtelsNA9n8aIkKhBhHk4g
72,"Ride It",Regard,109725,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
73,"Super Mario",NODE,109307,https://open.spotify.com/track/1LsZymF4MDfVMuzLkySq5P
74,"La Trompeta (feat. MellemFingaMuzik)",Camur,108971,https://open.spotify.com/track/0oHSxbawtdWBH9N8SqCjfq
75,"Som Fluer","The Minds Of 99",108641,https://open.spotify.com/track/4diMl3ee8zco6asVZNKjti
76,"WHATS POPPIN","Jack Harlow",108350,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
77,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",107449,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
78,Corona,ADHD,106432,https://open.spotify.com/track/0frObKN0bCAAFmFMnIdOU1
79,Heartless,"The Weeknd",106232,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8
80,Paris,"Lord Siva",106062,https://open.spotify.com/track/1NgeW6kFhdqAvEKgKYhf1s
81,"What If I Told You That I Love You","Ali Gatie",105646,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
82,"Beautiful People (feat. Khalid)","Ed Sheeran",103798,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
83,DANCE,CLMD,103538,https://open.spotify.com/track/6TfeXwJihJRuBW3mFpib6J
84,Lie,"Lukas Graham",102854,https://open.spotify.com/track/27NaNvlmvOHqTF0VPjuRSD
85,"I Don't Care (with Justin Bieber)","Ed Sheeran",102169,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
86,"Lose Control",MEDUZA,101391,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
87,"Boss Bitch","Doja Cat",101168,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
88,"Se Os",Citybois,100361,https://open.spotify.com/track/4qgyniHGf79c1UUiIOY368
89,"Some Say - Felix Jaehn Remix",Nea,100038,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
90,"Save Your Tears","The Weeknd",99713,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
91,Sjakalina,Tessa,99060,https://open.spotify.com/track/3LdRxPZLIouyXVFrJVLwg8
92,Señorita,"Shawn Mendes",98731,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
93,Fugtig,"Ude Af Kontrol",97484,https://open.spotify.com/track/3k6n8FdhntF9nzQpVn0OFs
94,"Po Po",ZK,96132,https://open.spotify.com/track/3g1yNMutQGZUmcaVArVaf2
95,"lovely (with Khalid)","Billie Eilish",92788,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
96,"Love Someone","Lukas Graham",92247,https://open.spotify.com/track/0OCRwXbQRdOZ1OtB4Imsp1
97,"Unz Unz",Specktors,91641,https://open.spotify.com/track/2vjKei86vFPZBodhXEqEmX
98,"10,000 Hours (with Justin Bieber)","Dan + Shay",91150,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
99,"Scared To Live","The Weeknd",90051,https://open.spotify.com/track/4BGZF4oLbTL0pWm7C18pbv
100,"Hardest To Love","The Weeknd",89958,https://open.spotify.com/track/6kWxIqQDsKFYCJGbU4AjCX
101,"Ingenting At Sige (feat. NODE)",Gilli,89438,https://open.spotify.com/track/6WZHm21UPkvcmh5VLjhFZg
102,"En Sang (feat. Gucci Mane)","Emil Stabil",89182,https://open.spotify.com/track/1hwYGaUz6V4odyt0u0QlKf
103,"Forever (feat. Post Malone & Clever)","Justin Bieber",89035,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
104,"when the party's over","Billie Eilish",88197,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
105,Shallow,"Lady Gaga",88122,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
106,Yummy,"Justin Bieber",87488,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
107,YES,"BEN & TAN",87179,https://open.spotify.com/track/0JhamnAdaIIzJ31aoHuDCJ
108,"Op A","Ude Af Kontrol",86965,https://open.spotify.com/track/79JoAfAjEcCtFYyeJCGwkK
109,"Turks (feat. Travis Scott)",NAV,86860,https://open.spotify.com/track/0lSZh5W0wDeurkGzLYY6hf
110,"Kender Ham Godt","Young Juu",86717,https://open.spotify.com/track/781hm63hoGyBWLz0eVGmSQ
111,"Be Alright","Dean Lewis",85822,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
112,"Post Malone (feat. RANI)","Sam Feldt",85514,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
113,Balou,"Benny Jamz",85142,https://open.spotify.com/track/4r2M86IJ1stGAI55PRRib0
114,"Higher Love",Kygo,83152,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
115,"Culo (feat. Branco)",Gilli,82985,https://open.spotify.com/track/49vQclrdXkZXMJnD0VN3qZ
116,"Room For Love","Lord Siva",82608,https://open.spotify.com/track/4X1r74w09Ok0KgHSziwVWA
117,July,"Noah Cyrus",82323,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
118,"To Die For","Sam Smith",81751,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
119,"Finde Tilbage",Citybois,80676,https://open.spotify.com/track/2PULF2IhwRZg7Qpx3x4lHg
120,Nino,"Michael Williams",80312,https://open.spotify.com/track/219jZRY9zVkrunULslRLvD
121,"Plastic (feat. Benjamin Hav)",Pind,80150,https://open.spotify.com/track/758P0zO2goHiN3NA5OW1Qe
122,"Blitz, Baby",Jung,80023,https://open.spotify.com/track/2dSK7HZu6mxsb0Lx82CxeY
123,"Efter Mig",Jimilian,79959,https://open.spotify.com/track/5Mbtof5Olmn8JDvm6PI1Az
124,"Hurtige Hænder - Acoustic Version - Moyo Live P3","The Minds Of 99",79716,https://open.spotify.com/track/3D0VPp6nCN9dsyUjFv2BvP
125,"BDK (feat. Gilli)",KESI,78707,https://open.spotify.com/track/6ZvA8Difc7oFBxfZXJ6JuT
126,Falling,"Harry Styles",78051,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
127,"Nik & Jay (feat. Benjamin Hav)",TopGunn,77888,https://open.spotify.com/track/151GbWJcajt35sN4T309vF
128,"Sinaloa Stil","Shooter Gang",77644,https://open.spotify.com/track/1tNuRv1Wcagp2f3FVcgknp
129,"Thank You [Not So Bad]",VIZE,77262,https://open.spotify.com/track/4AqN8IdKCfItCSbuaFch81
130,Dior,"Pop Smoke",77248,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
131,"Endnu (feat. Gilli, Benny Jamz & Branco)",Stepz,77236,https://open.spotify.com/track/1AwE3VLo6qlJ2xi1oS3BwE
132,"Too Late","The Weeknd",76859,https://open.spotify.com/track/2K9Ovn1o2bTGqbsABGC6m3
133,"HIGHEST IN THE ROOM","Travis Scott",76315,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
134,"Hun Kommer Tilbage",Jung,75012,https://open.spotify.com/track/5DbD9hQ5M3pauLtbnpytgS
135,"Alle Skuffer Over Tid - Single Edit","The Minds Of 99",74470,https://open.spotify.com/track/6a2itcAnQzfViAiAly2Eg8
136,"My Oh My (feat. DaBaby)","Camila Cabello",74434,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
137,"This City","Sam Fischer",74383,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
138,Okay,Tessa,74166,https://open.spotify.com/track/4HtQ1OKauyaDx1jIos6Zmv
139,"Lucid Dreams","Juice WRLD",73735,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
140,"All Around The World (La La La)",R3HAB,73582,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
141,"Piece Of Your Heart",MEDUZA,73206,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
142,"Ballin' (with Roddy Ricch)",Mustard,72871,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
143,"Never Seen the Rain","Tones And I",72400,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
144,"føler mig selv 100","andreas odbjerg",71946,https://open.spotify.com/track/7iuM7vnvSjX9qqcuFtij1T
145,"hot girl bummer",blackbear,71422,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
146,"Lose You To Love Me","Selena Gomez",70862,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
147,VEAF,AMAL,70821,https://open.spotify.com/track/69djMw3NFUKQLcT5uKP2Qc
148,"High Fashion (feat. Mustard)","Roddy Ricch",70763,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
149,"Monte Carlo",Jimilian,70718,https://open.spotify.com/track/4qTzlVKdemz4egoePc5GsV
150,Thorns,Faustix,70522,https://open.spotify.com/track/6DuE8kXIDJ3oiCibWXmgeN
151,"Jeg Skal Nok Vente",Jung,70425,https://open.spotify.com/track/2M996tCDK8dmip9HNKk6Gs
152,"Sweet but Psycho","Ava Max",70291,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
153,"MON CHERI (feat. Amina)",Branco,70205,https://open.spotify.com/track/6k5MGDSLnIWG2YfpiYHWd9
154,"Limbo (feat. Gilli)",NODE,70180,https://open.spotify.com/track/1zGwWmxXJHFes4dfkbnBUC
155,"Typisk Mig",Jimilian,69948,https://open.spotify.com/track/3dohd3QOpfp03fRuxiQil9
156,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",69856,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
157,"All My Love",Rocazino,69734,https://open.spotify.com/track/49clGe0PtbYUx3vB7tyk3A
158,"What A Man Gotta Do","Jonas Brothers",69684,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
159,"Dancing On My Own","Calum Scott",69506,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
160,"Say You Won't Let Go","James Arthur",69354,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
161,"Eastside (with Halsey & Khalid)","benny blanco",69344,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
162,"Sig Mig",Citybois,67698,https://open.spotify.com/track/2kDVTfMiMP8ignU2hU2yCB
163,Pizza,ADHD,67148,https://open.spotify.com/track/6Eily61EQjZCcbvYHuCNcJ
164,"Moral of the Story",Ashe,66843,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
165,Brandvarm,"Josef Og Elias",66706,https://open.spotify.com/track/5B6QJikgE2fsGpR1BBkapc
166,24/7,"Scarlet Pleasure",66624,https://open.spotify.com/track/7Gh29sTql3Yln7gzOB6QZG
167,næ,"Ude Af Kontrol",66527,https://open.spotify.com/track/23jbwmkkrvGJhz1J6vAXii
168,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",66504,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
169,"Ka Du Ik",Omar,66416,https://open.spotify.com/track/4jm5AHENFhFjz5m9kXgwQ9
170,Suicidal,"YNW Melly",66213,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
171,YO,Faustix,65873,https://open.spotify.com/track/4QwSUwbXn45MpzhKj6VL6Y
172,"Digital Kærlighed","Lord Siva",65808,https://open.spotify.com/track/1selIVe40h0Ak2GVCzg5si
173,Better,"Scarlet Pleasure",65549,https://open.spotify.com/track/0JzLoXiV09qfAWXrWpYp6M
174,Flytilstand,"Benny Jamz",65200,https://open.spotify.com/track/6q90mFphEXrrBfIXAbDLY3
175,Faith,"The Weeknd",64916,https://open.spotify.com/track/3orEOtd8CPL8GFlpRpKuoE
176,"1,2,3,4","The Minds Of 99",64697,https://open.spotify.com/track/1t0aKVgl4RCknbiRNrd2zi
177,"All In",Branco,64429,https://open.spotify.com/track/59iEMlCecSDtur0rlSOmvX
178,Snowchild,"The Weeknd",64071,https://open.spotify.com/track/3WlbeuhfRSqU7ylK2Ui5U7
179,"Under Stjernerne På Himlen","Rasmus Seebach",64044,https://open.spotify.com/track/2RKQ6S9N9s0BHmW1zvjaoS
180,"Curtains of My Life","Hugo Helmig",63701,https://open.spotify.com/track/2F1VHMKxjQwmpkE4PJ3KzI
181,"Don't Call Me Up",Mabel,63572,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
182,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",63487,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
183,"Sidechick (Carmon X Jamaika)",Carmon,63397,https://open.spotify.com/track/7M9YbTUwskBoI42Vj4Rkqq
184,"Alone Again","The Weeknd",63376,https://open.spotify.com/track/6b5P51m8xx2XA6U7sdNZ5E
185,Lovesong,"Rasmus Seebach",63146,https://open.spotify.com/track/5RQPWVOhfVkSQfHiR5tvK0
186,"Weekend Hver Dag","Josef Og Elias",62828,https://open.spotify.com/track/7FreZPHSPVyZKBDYtFXTJf
187,"Ayy Macarena",Tyga,62543,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
188,"Watermelon Sugar","Harry Styles",62297,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
189,"Lov Mig 1 Ting",Artigeardit,62094,https://open.spotify.com/track/12oT4bb3fRMGbbgs2eGzVB
190,"How Do You Sleep?","Sam Smith",61749,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
191,"Jaloux (feat. ATYPISK)",Simsey,61542,https://open.spotify.com/track/6VW9gXYrQiTaWiR2Svql03
192,Hallucinate,"Dua Lipa",61471,https://open.spotify.com/track/1nYeVF5vIBxMxfPoL0SIWg
193,"Goodbyes (Feat. Young Thug)","Post Malone",61284,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
194,"ocean eyes","Billie Eilish",60997,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
195,"Jocelyn Flores",XXXTENTACION,60979,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
196,"No Judgement","Niall Horan",60508,https://open.spotify.com/track/2sGF7DBXvL2GjkbG606m1G
197,JUNGLE,MellemFingaMuzik,60236,https://open.spotify.com/track/0VWTSWZVask2dSMShSphvM
198,"Hold Me While You Wait","Lewis Capaldi",60208,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM
199,"Breaking Me",Topic,60092,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
200,"3 Nights","Dominic Fike",59854,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
