,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
55,"Kærlighed (feat. Gilli & Kesi)",ATYPISK,144230,https://open.spotify.com/track/2xeiAqqHWYXQMWk6s2aQdw
56,"London Town",Branco,144101,https://open.spotify.com/track/5TKuvTO4jj4trnmMnqEpoJ
57,"Finde Tilbage",Citybois,141073,https://open.spotify.com/track/0yoEmC2FYbiH9gB94YWQE6
58,Savnet,Gobs,141060,https://open.spotify.com/track/0TA8nQMsUqgMBK8W9jtJR9
59,"Vil Du Med…",Suspekt,137059,https://open.spotify.com/track/1krkFcdC579tuWC334yn1z
60,"Room For Love","Lord Siva",132985,https://open.spotify.com/track/4X1r74w09Ok0KgHSziwVWA
61,"Lose Somebody",Kygo,132737,https://open.spotify.com/track/7xbWAw3LMgRMn4omR5yVn3
62,Ghost,Christopher,132231,https://open.spotify.com/track/1ySdKj9IbvIRCyjPBe6NpV
63,"Vai Amor",Gilli,131872,https://open.spotify.com/track/7nPTjuVySLIUlgKrzTIFdb
64,"Be Kind (with Halsey)",Marshmello,130248,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
65,"Nobody's Lover (feat. Lord Siva)",Clara,129058,https://open.spotify.com/track/6DtelsNA9n8aIkKhBhHk4g
66,Circles,"Post Malone",129029,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
67,"Se Os",Citybois,127832,https://open.spotify.com/track/7ksojAMJen27uOIQ7tmnpx
68,"Sig Mig",Citybois,126310,https://open.spotify.com/track/17ShCJoRij5Ob7BTR9Q1rm
69,"Pas Oublié (feat. Gilli)","Isaac Kasule",126084,https://open.spotify.com/track/6kyJjIpIjaoBaNx0VjxcwL
70,"Bare Dans",KIDD,123119,https://open.spotify.com/track/64NE79ro3Tys4qbek51rBP
71,"Vant Til (feat. ICEKIID)",Citybois,122898,https://open.spotify.com/track/5pQss6xNqqWNW2dKcPL2yO
72,"Life Is Good (feat. Drake)",Future,121732,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
73,"If the World Was Ending - feat. Julia Michaels","JP Saxe",121362,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
74,"Sex On The Beach","Ude Af Kontrol",121218,https://open.spotify.com/track/3yx4uZSBSLgxaGhSqNw4RR
75,"SKRIV TIL MIG (feat. ICEKIID)",TopGunn,118996,https://open.spotify.com/track/2c4lM4r3EAwZIHzaNqJPRm
76,Falling,"Trevor Daniel",118545,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
77,"Sunday Best",Surfaces,118389,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
78,goosebumps,"Travis Scott",117501,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
79,NAPOLI,Branco,114313,https://open.spotify.com/track/1HGSCFnYif6HrsLqZHE2Kn
80,"HIGHEST IN THE ROOM","Travis Scott",113159,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
81,Mor,Citybois,112742,https://open.spotify.com/track/0FmEXlmo3xyGnZ3UumLdop
82,"Some Say",Nea,111529,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
83,Scars,"Lukas Graham",111513,https://open.spotify.com/track/0HCjXEQF533z8Z9LuX28cL
84,Nudes,Jada,111398,https://open.spotify.com/track/1un8VQdm76q7UsLtIGvR2B
85,Righteous,"Juice WRLD",111222,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t
86,MASH,TopGunn,108682,https://open.spotify.com/track/7p3h4ZE3d44Yp1NtVUvAEa
87,"Unz Unz",Specktors,108125,https://open.spotify.com/track/593Jq3pm0OleC7Mz6STFFk
88,"Boss Bitch","Doja Cat",106827,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
89,"Det Kom Som Et Chok",Citybois,106807,https://open.spotify.com/track/5IMM5BkWBRAwtENKrUCsxP
90,"Ride It",Regard,106270,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
91,"Glemmer Alting",Faustix,104404,https://open.spotify.com/track/52OdlOXMRYH9hNa1xpRVj1
92,"everything i wanted","Billie Eilish",103858,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
93,"føler mig selv 100","andreas odbjerg",103590,https://open.spotify.com/track/7iuM7vnvSjX9qqcuFtij1T
94,"SICKO MODE","Travis Scott",103346,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
95,"Helt Ærlig",Citybois,103170,https://open.spotify.com/track/7lzfX32jfOcBaVe9QPHtzZ
96,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",102853,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
97,"Super Mario",NODE,101505,https://open.spotify.com/track/1LsZymF4MDfVMuzLkySq5P
98,"Know Your Worth",Khalid,101288,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
99,ROXANNE,"Arizona Zervas",100748,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
100,"BELIEVE IT",PARTYNEXTDOOR,99838,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
101,Skechers,DripReport,99690,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
102,SOS,"Scarlet Pleasure",99482,https://open.spotify.com/track/6COrokpoajC2f9lU7jtq7B
103,Memories,"Maroon 5",99069,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
104,"VERDEN VENDER",Branco,98862,https://open.spotify.com/track/1k2HuMmXVnn9X4mGZIwIi4
105,"Lærte Hende Alt (feat. Lærke Emilie)",ATYPISK,97758,https://open.spotify.com/track/6aq0IJ1Ftp7PoJfPum2oMM
106,"After Party","Don Toliver",97745,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
107,"bad guy","Billie Eilish",97254,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
108,Savage,"Megan Thee Stallion",97140,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
109,"Some Say - Felix Jaehn Remix",Nea,96631,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
110,"Beautiful People (feat. Khalid)","Ed Sheeran",96303,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
111,Afstand,Bro,95239,https://open.spotify.com/track/161AiwcFxImZjuqwPP8ley
112,Sjakalina,Tessa,95237,https://open.spotify.com/track/3LdRxPZLIouyXVFrJVLwg8
113,"Op A","Ude Af Kontrol",95157,https://open.spotify.com/track/79JoAfAjEcCtFYyeJCGwkK
114,Bruises,"Lewis Capaldi",93520,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
115,"Godzilla (feat. Juice WRLD)",Eminem,93032,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
116,"Baby Steps",Phlake,91725,https://open.spotify.com/track/5R2y5aw46H2ME403LN0qqF
117,Paris,"Lord Siva",91607,https://open.spotify.com/track/1NgeW6kFhdqAvEKgKYhf1s
118,Sunshine,Amina,91456,https://open.spotify.com/track/5Az6J1YuwRTkYgbYy9kOls
119,"Kender Ham Godt","Young Juu",90989,https://open.spotify.com/track/781hm63hoGyBWLz0eVGmSQ
120,"Ingenting At Sige (feat. NODE)",Gilli,90800,https://open.spotify.com/track/6WZHm21UPkvcmh5VLjhFZg
121,"Silly Dancer",Phlake,90411,https://open.spotify.com/track/4BkJ8dgoyT4nEueFJyy8GR
122,"Rum Bum Bum - Hedegaard Remix",NAVID,89360,https://open.spotify.com/track/6vZ9Fgoy6lDqCbYNI67Ewt
123,Amsterdam,Fouli,88725,https://open.spotify.com/track/6LDCpaEEwymjW8Fj3l896N
124,Shallow,"Lady Gaga",88602,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
125,"Efter Mig",Jimilian,88350,https://open.spotify.com/track/5Mbtof5Olmn8JDvm6PI1Az
126,Señorita,"Shawn Mendes",87711,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
127,"BDK (feat. Gilli)",KESI,87470,https://open.spotify.com/track/6ZvA8Difc7oFBxfZXJ6JuT
128,Okay,Tessa,87409,https://open.spotify.com/track/4HtQ1OKauyaDx1jIos6Zmv
129,"Ballin' (with Roddy Ricch)",Mustard,86346,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
130,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,85939,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
131,"Be Alright","Dean Lewis",85826,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
132,"Say So (feat. Nicki Minaj)","Doja Cat",84544,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa
133,"I Don't Care (with Justin Bieber)","Ed Sheeran",84174,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
134,"En Sang (feat. Gucci Mane)","Emil Stabil",83934,https://open.spotify.com/track/1hwYGaUz6V4odyt0u0QlKf
135,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",83779,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
136,"Nådig (feat. NODE)","Larry 44",83612,https://open.spotify.com/track/31qCRqNGYDbnAs143bWUBa
137,"Winter Season (feat. Gilli)",Amina,83586,https://open.spotify.com/track/4XVZxIg3UjUTZxPlC5lmnj
138,"Solitaires (feat. Travis Scott)",Future,83550,https://open.spotify.com/track/4kfeRwpq5KUaqTkgi4TbDF
139,"I'm Just Feelin' (Du Du Du)",Imanbek,83444,https://open.spotify.com/track/73ThEGwF5i9GrsXXGyZBRa
140,Lie,"Lukas Graham",83399,https://open.spotify.com/track/27NaNvlmvOHqTF0VPjuRSD
141,"BACK TO BUSINESS",Branco,83106,https://open.spotify.com/track/39Bu3mloRh81RhFjGzhwIm
142,"Culo (feat. Branco)",Gilli,82881,https://open.spotify.com/track/49vQclrdXkZXMJnD0VN3qZ
143,"Nik & Jay (feat. Benjamin Hav)",TopGunn,82828,https://open.spotify.com/track/151GbWJcajt35sN4T309vF
144,"La Trompeta (feat. MellemFingaMuzik)",Camur,82310,https://open.spotify.com/track/0oHSxbawtdWBH9N8SqCjfq
145,"HUS (feat. Djämes Braun)",Specktors,81513,https://open.spotify.com/track/7l6aBDnoWm5SEJnW95XAqq
146,"Hva´ Så Nu",Citybois,81084,https://open.spotify.com/track/5mYS7JVoZiHTvdME5TUAaX
147,DANCE,CLMD,80175,https://open.spotify.com/track/6TfeXwJihJRuBW3mFpib6J
148,Dior,"Pop Smoke",79894,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
149,Nino,"Michael Williams",78706,https://open.spotify.com/track/219jZRY9zVkrunULslRLvD
150,Bando,ANNA,78545,https://open.spotify.com/track/0kzGjSRHGVcaWxagzQwAyD
151,"Love Someone","Lukas Graham",78301,https://open.spotify.com/track/0OCRwXbQRdOZ1OtB4Imsp1
152,"Lose Control",MEDUZA,77572,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
153,"10,000 Hours (with Justin Bieber)","Dan + Shay",77474,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
154,"CITY OF ANGELS",24kGoldn,76396,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
155,"Post Malone (feat. RANI)","Sam Feldt",76312,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
156,"Play Date","Melanie Martinez",75787,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
157,Balou,"Benny Jamz",75478,https://open.spotify.com/track/4r2M86IJ1stGAI55PRRib0
158,"Kings & Queens","Ava Max",75475,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
159,Kids,FOOL,75019,https://open.spotify.com/track/4SEKNV7Un4sTjaGbG0NOMh
160,"Hurtige Hænder - Acoustic Version - Moyo Live P3","The Minds Of 99",74494,https://open.spotify.com/track/3D0VPp6nCN9dsyUjFv2BvP
161,"Blitz, Baby",Jung,74297,https://open.spotify.com/track/2dSK7HZu6mxsb0Lx82CxeY
162,"Som Fluer","The Minds Of 99",73827,https://open.spotify.com/track/4diMl3ee8zco6asVZNKjti
163,"All My Love",Rocazino,73515,https://open.spotify.com/track/49clGe0PtbYUx3vB7tyk3A
164,Astronomia,Vicetone,73403,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
165,"Higher Love",Kygo,72571,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
166,"Chicago Freestyle (feat. Giveon)",Drake,72484,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
167,"Snakker For Meget",Tessa,72350,https://open.spotify.com/track/5WvK9QLls6WikBoh5RrroV
168,"All Around The World (La La La)",R3HAB,72346,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
169,"Alle Skuffer Over Tid - Single Edit","The Minds Of 99",72274,https://open.spotify.com/track/6a2itcAnQzfViAiAly2Eg8
170,"This City","Sam Fischer",72040,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
171,"Lucid Dreams","Juice WRLD",71844,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
172,næ,"Ude Af Kontrol",71815,https://open.spotify.com/track/23jbwmkkrvGJhz1J6vAXii
173,"Love Songs","Lukas Graham",71726,https://open.spotify.com/track/0Fs0pr0lq3408wD1cemNll
174,"lovely (with Khalid)","Billie Eilish",71597,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
175,"Endnu (feat. Gilli, Benny Jamz & Branco)",Stepz,71494,https://open.spotify.com/track/1AwE3VLo6qlJ2xi1oS3BwE
176,"Hvor Vi Ender",Citybois,71396,https://open.spotify.com/track/4e39OCKuTL0pK0tH8T4x3L
177,"Sweet but Psycho","Ava Max",71143,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
178,"Bilen Skrider (feat. Orgi-E)",NODE,70802,https://open.spotify.com/track/6Yn4B0wEfKLfmtaP7KR7KA
179,BELLA,TopGunn,70488,https://open.spotify.com/track/7a3USKN1W3QrzN4HQwcMnz
180,"Don't Rush (feat. Headie One)","Young T & Bugsey",68841,https://open.spotify.com/track/7LRmDx4pMTQuOBBwRT1MCT
181,"Watermelon Sugar","Harry Styles",68108,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
182,"when the party's over","Billie Eilish",68015,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
183,"Sleepwalker (feat. Awinbeh)",Phlake,67848,https://open.spotify.com/track/2n6XLvNoqC6UnSBxgZwUVd
184,"Dancing On My Own","Calum Scott",67439,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
185,Physical,"Dua Lipa",67201,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
186,"Piece Of Your Heart",MEDUZA,66983,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
187,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",66841,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
188,Thorns,Faustix,66103,https://open.spotify.com/track/6DuE8kXIDJ3oiCibWXmgeN
189,Pizza,ADHD,65455,https://open.spotify.com/track/6Eily61EQjZCcbvYHuCNcJ
190,24/7,"Scarlet Pleasure",65085,https://open.spotify.com/track/7Gh29sTql3Yln7gzOB6QZG
191,Falling,"Harry Styles",64830,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
192,"Ka Du Ik",Omar,64803,https://open.spotify.com/track/4jm5AHENFhFjz5m9kXgwQ9
193,Comfort,Carmon,64602,https://open.spotify.com/track/3C9AbfvUQbEBBNgyWlSjYO
194,"Po Po",ZK,64077,https://open.spotify.com/track/3g1yNMutQGZUmcaVArVaf2
195,"Detaljen (feat. Fouli)",TopGunn,63997,https://open.spotify.com/track/7FXfrOsoBv8AU9E7hWRTbH
196,"Plastic (feat. Benjamin Hav)",Pind,63907,https://open.spotify.com/track/758P0zO2goHiN3NA5OW1Qe
197,July,"Noah Cyrus",63677,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
198,"Jeg Vil La' Lyset Brænde","Ray Dee Ohh",63316,https://open.spotify.com/track/1rRcFwE1ydO2Y5jSmk1UIs
199,"Søndag Nat",Citybois,63208,https://open.spotify.com/track/0ODag5J2rzL3rUP334ndYT
200,"Aliens Need Love Too",Phlake,63132,https://open.spotify.com/track/6zqMs440BVUaH2x1XGqdcJ
