,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
41,"Ayy Macarena",Tyga,165257,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
42,Ghost,Christopher,164665,https://open.spotify.com/track/1ySdKj9IbvIRCyjPBe6NpV
43,"when the party's over","Billie Eilish",164464,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
44,Lie,"Lukas Graham",163708,https://open.spotify.com/track/27NaNvlmvOHqTF0VPjuRSD
45,Balou,"Benny Jamz",159603,https://open.spotify.com/track/4r2M86IJ1stGAI55PRRib0
46,Flytilstand,"Benny Jamz",159592,https://open.spotify.com/track/6q90mFphEXrrBfIXAbDLY3
47,Suicidal,"YNW Melly",159422,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
48,"Super Mario",NODE,158693,https://open.spotify.com/track/1LsZymF4MDfVMuzLkySq5P
49,MURDA,Branco,155173,https://open.spotify.com/track/4qlDY0QJDcOQO8ynl73Eer
50,"MON CHERI (feat. Amina)",Branco,155130,https://open.spotify.com/track/6k5MGDSLnIWG2YfpiYHWd9
51,"My Oh My (feat. DaBaby)","Camila Cabello",152975,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
52,Physical,"Dua Lipa",152779,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
53,"Lose You To Love Me","Selena Gomez",150960,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
54,"Get Me","Justin Bieber",149406,https://open.spotify.com/track/6zGPytJiZmFuyVq7RTNO9G
55,Gothersgade,Artigeardit,146620,https://open.spotify.com/track/2fzuN1At48Wz4hdP4hXqNq
56,Señorita,"Shawn Mendes",144038,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
57,INTRO,Branco,138246,https://open.spotify.com/track/5Wb3N1h0TEzLP32A6mu3iF
58,Gutterne,Specktors,135489,https://open.spotify.com/track/4xTlom5tmNmAvQ1FCgtfyM
59,"MONEY MOVES",Branco,134565,https://open.spotify.com/track/3NX8JSESVnhP7pv2BTW8sU
60,EAZY,Branco,133787,https://open.spotify.com/track/1bcGbqUnLRFxbyxp3OcVMf
61,Gonzo,Suspekt,133545,https://open.spotify.com/track/6bh20cEbXMNJ5JPUvbGSYq
62,"BELIEVER (feat. Nafe Smallz)",Branco,129795,https://open.spotify.com/track/1IWX3CqAn1r1zJd3FXFgQV
63,Bruises,"Lewis Capaldi",128044,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
64,"Sinaloa Stil","Shooter Gang",127960,https://open.spotify.com/track/1tNuRv1Wcagp2f3FVcgknp
65,Søvne,Artigeardit,127491,https://open.spotify.com/track/3QKC5YveDjZ48c0kBXFQZn
66,"Beautiful People (feat. Khalid)","Ed Sheeran",126795,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
67,"Jaloux (feat. ATYPISK)",Simsey,126765,https://open.spotify.com/track/6VW9gXYrQiTaWiR2Svql03
68,Brandvarm,"Josef Og Elias",126455,https://open.spotify.com/track/5B6QJikgE2fsGpR1BBkapc
69,"I Don't Care (with Justin Bieber)","Ed Sheeran",126262,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
70,"Det Kom Som Et Chok",Citybois,126092,https://open.spotify.com/track/6SXQfhSHLG3SoqAUZ3g3Pt
71,"Sektion (feat. Branco & Gilli)","Benny Jamz",125496,https://open.spotify.com/track/4vdIHpg2MlGO6WnHZE6oeW
72,"What A Man Gotta Do","Jonas Brothers",125438,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
73,"LEVEL UP",Branco,125121,https://open.spotify.com/track/4PmC3V2AQCyFXLknSIW4JB
74,"Lov Mig 1 Ting",Artigeardit,124176,https://open.spotify.com/track/12oT4bb3fRMGbbgs2eGzVB
75,Bagsæde,Artigeardit,123360,https://open.spotify.com/track/3oCJIYc5THbYp0ImsSfwi8
76,"Som Fluer","The Minds Of 99",122187,https://open.spotify.com/track/4diMl3ee8zco6asVZNKjti
77,"Aquafina (feat. Lord Siva)",Artigeardit,118486,https://open.spotify.com/track/3uSIMrQdOxeYhi2cpVJ3M3
78,"FRENCH CONNECTION (feat. Daks)",Branco,117984,https://open.spotify.com/track/2geA4TuFnIvvwaNU7etlYe
79,Paris,"Lord Siva",115061,https://open.spotify.com/track/1NgeW6kFhdqAvEKgKYhf1s
80,"Say So","Doja Cat",114136,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
81,"Ingenting At Sige (feat. NODE)",Gilli,114095,https://open.spotify.com/track/6WZHm21UPkvcmh5VLjhFZg
82,Shallow,"Lady Gaga",113451,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
83,"Break My Stride","Matthew Wilder",111802,https://open.spotify.com/track/1mCsF9Tw4AkIZOjvZbZZdT
84,"Culo (feat. Branco)",Gilli,111231,https://open.spotify.com/track/49vQclrdXkZXMJnD0VN3qZ
85,"Endnu (feat. Gilli, Benny Jamz & Branco)",Stepz,110926,https://open.spotify.com/track/1AwE3VLo6qlJ2xi1oS3BwE
86,"Plastic (feat. Benjamin Hav)",Pind,110845,https://open.spotify.com/track/758P0zO2goHiN3NA5OW1Qe
87,"Wake Up Call (feat. Trippie Redd)",KSI,110581,https://open.spotify.com/track/5MYzajZVxBaPT2JUSRa99L
88,"Dobbelt (feat. Dayzon)",Jamaika,110279,https://open.spotify.com/track/332HLjESTywYrDN5is9mdT
89,"NO GAMES",Branco,109929,https://open.spotify.com/track/1J5Tjz1SK5oe43febMceje
90,"lovely (with Khalid)","Billie Eilish",108395,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
91,"Unz Unz",Specktors,108274,https://open.spotify.com/track/2vjKei86vFPZBodhXEqEmX
92,"HIGHEST IN THE ROOM","Travis Scott",107765,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
93,"En Sang (feat. Gucci Mane)","Emil Stabil",107191,https://open.spotify.com/track/1hwYGaUz6V4odyt0u0QlKf
94,"BDK (feat. Gilli)",KESI,106736,https://open.spotify.com/track/6ZvA8Difc7oFBxfZXJ6JuT
95,MOTIVATION,Branco,106693,https://open.spotify.com/track/054IaHMArRfHbI3S7NpCOo
96,DANCE,CLMD,105764,https://open.spotify.com/track/6TfeXwJihJRuBW3mFpib6J
97,July,"Noah Cyrus",104613,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
98,"10,000 Hours (with Justin Bieber)","Dan + Shay",104546,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
99,"Ballin' (with Roddy Ricch)",Mustard,103826,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
100,"hot girl bummer",blackbear,102918,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
101,Eleven,Khalid,102686,https://open.spotify.com/track/1ToprX3cpBiXoAe5eNSk74
102,"Love Someone","Lukas Graham",101943,https://open.spotify.com/track/0OCRwXbQRdOZ1OtB4Imsp1
103,"Bonnie & Clyde (Carmon X Alrima)",Carmon,101519,https://open.spotify.com/track/21PXwOjWFh5XlwTia05t3p
104,Rare,"Selena Gomez",101511,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19
105,"Higher Love",Kygo,101191,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
106,Grønkjær,Artigeardit,99902,https://open.spotify.com/track/6Ymr0YzKmffRbDnSziGY5P
107,SUGAR,BROCKHAMPTON,98905,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
108,"Never Seen the Rain","Tones And I",98235,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
109,"Be Alright","Dean Lewis",97973,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
110,Bankråd,Artigeardit,97550,https://open.spotify.com/track/1RBXJdClAgKrdJbluVX5fj
111,Melodisk,ICEKIID,96331,https://open.spotify.com/track/03LR4iYCBfdzXKtwL6CUyy
112,"All In",Branco,93735,https://open.spotify.com/track/59iEMlCecSDtur0rlSOmvX
113,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",93696,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
114,"Kom Af Sig Selv",Artigeardit,92974,https://open.spotify.com/track/4F8T0eOXgFDGsv6cOi1GdU
115,"Nik & Jay (feat. Benjamin Hav)",TopGunn,92389,https://open.spotify.com/track/151GbWJcajt35sN4T309vF
116,"Finde Tilbage",Citybois,91890,https://open.spotify.com/track/2PULF2IhwRZg7Qpx3x4lHg
117,"Forever Yours - Avicii Tribute",Kygo,91336,https://open.spotify.com/track/3o1CUVeHIid49sabk6A6Nf
118,Burnout,Calby,90921,https://open.spotify.com/track/33dNxl8o2VT4q5a1t5mkJJ
119,Intro,Artigeardit,90870,https://open.spotify.com/track/2V3VdecaN8MEnl93gm1SJk
120,"Piece Of Your Heart",MEDUZA,90512,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
121,"Helt Stabil",Fouli,89862,https://open.spotify.com/track/74UxMl2RwVslYvWd9cGmlL
122,Okay,Tessa,89669,https://open.spotify.com/track/4HtQ1OKauyaDx1jIos6Zmv
123,"Watermelon Sugar","Harry Styles",89640,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
124,"Post Malone (feat. RANI)","Sam Feldt",89251,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
125,"Hurtige Hænder - Acoustic Version - Moyo Live P3","The Minds Of 99",89053,https://open.spotify.com/track/3D0VPp6nCN9dsyUjFv2BvP
126,"Good News","Mac Miller",88941,https://open.spotify.com/track/1DWZUa5Mzf2BwzpHtgbHPY
127,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",88650,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
128,Trampertøsen,"Jesu Brødre",87975,https://open.spotify.com/track/6zWFU7AgnwajRsTw6qruYW
129,"La' Den Ringe",Artigeardit,87481,https://open.spotify.com/track/6dRwEqH0tA78l305eQG8rQ
130,"#%_! Dig Selv",Artigeardit,86754,https://open.spotify.com/track/6Js5Mxd61ze79K8aUx8IPF
131,"Room For Love","Lord Siva",86000,https://open.spotify.com/track/4X1r74w09Ok0KgHSziwVWA
132,"Lucid Dreams","Juice WRLD",85608,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
133,"Efter Mig",Jimilian,85355,https://open.spotify.com/track/5Mbtof5Olmn8JDvm6PI1Az
134,"ocean eyes","Billie Eilish",85192,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
135,"No Idea","Don Toliver",84952,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
136,"Alle Skuffer Over Tid - Single Edit","The Minds Of 99",83550,https://open.spotify.com/track/6a2itcAnQzfViAiAly2Eg8
137,"Sweet but Psycho","Ava Max",83206,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
138,"bury a friend","Billie Eilish",82716,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
139,"Fuck Af (feat. Milbo)","Fie Laursen",81721,https://open.spotify.com/track/7iXrDMiAinSZpD1M6zyBKY
140,Beslutninger,Artigeardit,81375,https://open.spotify.com/track/4r3JsuO59AFGWmgpYrqwef
141,"Monte Carlo",Jimilian,81259,https://open.spotify.com/track/4qTzlVKdemz4egoePc5GsV
142,"Some Say",Nea,78677,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
143,"How Do You Sleep?","Sam Smith",78519,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
144,Heartless,"The Weeknd",78094,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
145,"All Around The World (La La La)",R3HAB,77936,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
146,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",77670,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
147,"Sig Mig",Citybois,77566,https://open.spotify.com/track/2kDVTfMiMP8ignU2hU2yCB
148,BOP,DaBaby,76907,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
149,"Sidechick (Carmon X Jamaika)",Carmon,76681,https://open.spotify.com/track/7M9YbTUwskBoI42Vj4Rkqq
150,"Dancing On My Own","Calum Scott",76130,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
151,"Goodbyes (Feat. Young Thug)","Post Malone",75799,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
152,STANDARD,I$WAAL,75544,https://open.spotify.com/track/4Jh3p0TydgTJZ444pPhVvd
153,"Check (feat. Christos)",Artigeardit,75507,https://open.spotify.com/track/0jeXeNIDIIHeRQ3iIcg0dt
154,Pizza,ADHD,75193,https://open.spotify.com/track/6Eily61EQjZCcbvYHuCNcJ
155,"Ka Du Ik",Omar,74525,https://open.spotify.com/track/4jm5AHENFhFjz5m9kXgwQ9
156,stupid,"Tate McRae",73844,https://open.spotify.com/track/4k3uABcX9iaGlt5pRJhumi
157,"Vossi Bop",Stormzy,73411,https://open.spotify.com/track/5DXKtoZLm31msT7tNGNHLG
158,"Eastside (with Halsey & Khalid)","benny blanco",73312,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
159,Thorns,Faustix,72527,https://open.spotify.com/track/6DuE8kXIDJ3oiCibWXmgeN
160,"Those Kinda Nights (feat. Ed Sheeran)",Eminem,72452,https://open.spotify.com/track/0VSzREd1OjEWJ9tXoFHRQH
161,"All I Want - From ""High School Musical: The Musical: The Series""","Olivia Rodrigo",72344,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW
162,"Sunday Best",Surfaces,72290,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
163,JUNGLE,MellemFingaMuzik,72136,https://open.spotify.com/track/0VWTSWZVask2dSMShSphvM
164,"Don't Call Me Up",Mabel,72106,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
165,Lovesong,"Rasmus Seebach",71993,https://open.spotify.com/track/5RQPWVOhfVkSQfHiR5tvK0
166,Bandolero,Jamaika,71848,https://open.spotify.com/track/38PH0BX4W8T15k3ITRMmQM
167,"Slip Away",Phlake,71479,https://open.spotify.com/track/0yYp0TyV9km8QxzeVc75uy
168,Wow.,"Post Malone",71301,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
169,"Snakker For Meget",Tessa,70859,https://open.spotify.com/track/5WvK9QLls6WikBoh5RrroV
170,"Op A","Ude Af Kontrol",70545,https://open.spotify.com/track/79JoAfAjEcCtFYyeJCGwkK
171,"Thank Me Later",Clara,70484,https://open.spotify.com/track/1Jv2OryuzzPowBFHIM3uH8
172,Tørstig,ATYPISK,70256,https://open.spotify.com/track/2p4vB52Yldwo2xIutFdc8Y
173,24/7,"Scarlet Pleasure",70046,https://open.spotify.com/track/7Gh29sTql3Yln7gzOB6QZG
174,"Say You Won't Let Go","James Arthur",69915,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
175,"Without Me",Halsey,69354,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
176,"RITMO (Bad Boys For Life)","Black Eyed Peas",69216,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
177,"all the good girls go to hell","Billie Eilish",69024,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
178,"It's You","Ali Gatie",68914,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
179,"Let Me Down Slowly","Alec Benjamin",68879,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
180,Prioritet,"Tyrees Tyr",68707,https://open.spotify.com/track/26bE8GOm9IZO7thaKXM1um
181,Balenci,"Larry 44",68627,https://open.spotify.com/track/3oP9C6MAm8i4SvYB37GDto
182,Følelsen,Artigeardit,68232,https://open.spotify.com/track/1wrn8hvef0unaFSODGVYG3
183,"All My Love",Rocazino,66561,https://open.spotify.com/track/49clGe0PtbYUx3vB7tyk3A
184,"High Fashion (feat. Mustard)","Roddy Ricch",66379,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
185,"Baby Steps",Phlake,65757,https://open.spotify.com/track/0ffUggU3ky7y2avMk6HaSt
186,"Shorty Ringer","Josef Og Elias",65288,https://open.spotify.com/track/3rGihyErlJWAViz6PKBtts
187,Falling,"Harry Styles",65278,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
188,"Detaljen (feat. Fouli)",TopGunn,64967,https://open.spotify.com/track/7FXfrOsoBv8AU9E7hWRTbH
189,"Holdet (feat. NODE)",Jamaika,64688,https://open.spotify.com/track/53Z8vzEI2bbqpsSZ8dFSOt
190,"Lights Up","Harry Styles",64593,https://open.spotify.com/track/4jAIqgrPjKLTY9Gbez25Qb
191,Robbery,"Juice WRLD",64393,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
192,næ,"Ude Af Kontrol",63865,https://open.spotify.com/track/23jbwmkkrvGJhz1J6vAXii
193,"Shopping (feat. Kesi & Stepz)","Benny Jamz",63777,https://open.spotify.com/track/7IlYDWKUtjuQ1xPf6KAzWc
194,"Body (feat. brando)","Loud Luxury",63462,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
195,"SOS (feat. Aloe Blacc)",Avicii,63293,https://open.spotify.com/track/2x0RZdkZcD8QRI53XT4GI5
196,"For Evigt",Volbeat,63150,https://open.spotify.com/track/59fQzvSv0wPQorW2Bh0pns
197,"Under Stjernerne På Himlen","Rasmus Seebach",63059,https://open.spotify.com/track/2RKQ6S9N9s0BHmW1zvjaoS
198,Oui,Sivas,62658,https://open.spotify.com/track/7j8K8PE1tO2TvhY15E8ZcD
199,"Lyca (feat. Kesi)",Gilli,62438,https://open.spotify.com/track/3TD0VtH37WAjrGflIzeS0H
200,"Breaking Me",Topic,62384,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
