,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
49,"Kærlighed Gør Blind",Citybois,166292,https://open.spotify.com/track/1THxYDFV4EK59BzgUs5Yg0
50,"Say So","Doja Cat",161937,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
51,"Slip Away",Phlake,159247,https://open.spotify.com/track/65OZiiwtjWVtS0WZdG2wmO
52,Sandheden,Jimilian,156103,https://open.spotify.com/track/4mWw2Yt7o14GkkIdTrrxuc
53,"WHATS POPPIN","Jack Harlow",154850,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
54,"The Box","Roddy Ricch",145518,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
55,Gutterne,Specktors,138398,https://open.spotify.com/track/4fPd5WKY0Qf9eeg0pHowA1
56,"Nobody's Lover (feat. Lord Siva)",Clara,130827,https://open.spotify.com/track/6DtelsNA9n8aIkKhBhHk4g
57,"Room For Love","Lord Siva",129826,https://open.spotify.com/track/4X1r74w09Ok0KgHSziwVWA
58,"Kærlighed (feat. Gilli & Kesi)",ATYPISK,128670,https://open.spotify.com/track/2xeiAqqHWYXQMWk6s2aQdw
59,"London Town",Branco,125961,https://open.spotify.com/track/5TKuvTO4jj4trnmMnqEpoJ
60,"Jeg Skal Nok Vente",Jung,124159,https://open.spotify.com/track/2M996tCDK8dmip9HNKk6Gs
61,Circles,"Post Malone",124106,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
62,"Vil Du Med…",Suspekt,123998,https://open.spotify.com/track/1krkFcdC579tuWC334yn1z
63,Savnet,Gobs,123597,https://open.spotify.com/track/0TA8nQMsUqgMBK8W9jtJR9
64,"everything i wanted","Billie Eilish",119043,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
65,"Ringer I Morgen",Citybois,118151,https://open.spotify.com/track/566gH3ajC9UuhLc9fm2GsO
66,"Vai Amor",Gilli,117749,https://open.spotify.com/track/7nPTjuVySLIUlgKrzTIFdb
67,"Adore You","Harry Styles",117419,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
68,"Be Kind (with Halsey)",Marshmello,116713,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
69,"Watermelon Sugar","Harry Styles",114756,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
70,"If the World Was Ending - feat. Julia Michaels","JP Saxe",113115,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
71,"Pas Oublié (feat. Gilli)","Isaac Kasule",112855,https://open.spotify.com/track/6kyJjIpIjaoBaNx0VjxcwL
72,Fugtig,"Ude Af Kontrol",111596,https://open.spotify.com/track/3k6n8FdhntF9nzQpVn0OFs
73,"Hun Kommer Tilbage",Jung,110496,https://open.spotify.com/track/5DbD9hQ5M3pauLtbnpytgS
74,"Life Is Good (feat. Drake)",Future,109974,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
75,Falling,"Trevor Daniel",109904,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
76,NAPOLI,Branco,108150,https://open.spotify.com/track/1HGSCFnYif6HrsLqZHE2Kn
77,"Sunday Best",Surfaces,105820,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
78,goosebumps,"Travis Scott",105811,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
79,"føler mig selv 100","andreas odbjerg",105069,https://open.spotify.com/track/7iuM7vnvSjX9qqcuFtij1T
80,"HIGHEST IN THE ROOM","Travis Scott",104020,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
81,"Ride It",Regard,103533,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
82,"SKRIV TIL MIG (feat. ICEKIID)",TopGunn,103488,https://open.spotify.com/track/2c4lM4r3EAwZIHzaNqJPRm
83,"Finde Tilbage",Citybois,103346,https://open.spotify.com/track/0yoEmC2FYbiH9gB94YWQE6
84,Scars,"Lukas Graham",102639,https://open.spotify.com/track/0HCjXEQF533z8Z9LuX28cL
85,"Genie In A Bottle",Faustix,102310,https://open.spotify.com/track/3xTj27LibA0NDDvHNiFPpG
86,Lonely,Jada,102265,https://open.spotify.com/track/3kTWm7rhYhf2slAPcJs3ct
87,"Bare Dans",KIDD,102152,https://open.spotify.com/track/64NE79ro3Tys4qbek51rBP
88,"Some Say",Nea,102075,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
89,Memories,"Maroon 5",101392,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
90,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",100719,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
91,"Glemmer Alting",Faustix,98605,https://open.spotify.com/track/52OdlOXMRYH9hNa1xpRVj1
92,Sjakalina,Tessa,97986,https://open.spotify.com/track/3LdRxPZLIouyXVFrJVLwg8
93,"Know Your Worth",Khalid,97591,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
94,"Boss Bitch","Doja Cat",96241,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
95,"Super Mario",NODE,96023,https://open.spotify.com/track/1LsZymF4MDfVMuzLkySq5P
96,"Unz Unz",Specktors,95174,https://open.spotify.com/track/593Jq3pm0OleC7Mz6STFFk
97,"Sex On The Beach","Ude Af Kontrol",94966,https://open.spotify.com/track/3yx4uZSBSLgxaGhSqNw4RR
98,"After Party","Don Toliver",94548,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
99,Okay,Tessa,93945,https://open.spotify.com/track/4HtQ1OKauyaDx1jIos6Zmv
100,"bad guy","Billie Eilish",93864,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
101,"The Show Must Go On","Benjamin Hav",93129,https://open.spotify.com/track/5rgC7VT5YJOfjM2Vr2UORC
102,MASH,TopGunn,92912,https://open.spotify.com/track/7p3h4ZE3d44Yp1NtVUvAEa
103,"Lose Somebody",Kygo,92910,https://open.spotify.com/track/7xbWAw3LMgRMn4omR5yVn3
104,SOS,"Scarlet Pleasure",92852,https://open.spotify.com/track/6COrokpoajC2f9lU7jtq7B
105,"SICKO MODE","Travis Scott",92689,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
106,"Når Du Møder Mig (feat. Michael Williams)",Citybois,92573,https://open.spotify.com/track/2OSiCdOnBNKtEHZQpBAgLc
107,"Lærte Hende Alt (feat. Lærke Emilie)",ATYPISK,92544,https://open.spotify.com/track/6aq0IJ1Ftp7PoJfPum2oMM
108,ROXANNE,"Arizona Zervas",92030,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
109,"Some Say - Felix Jaehn Remix",Nea,90915,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
110,Bruises,"Lewis Capaldi",90856,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
111,Righteous,"Juice WRLD",89788,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t
112,"Op A","Ude Af Kontrol",89111,https://open.spotify.com/track/79JoAfAjEcCtFYyeJCGwkK
113,"Kender Ham Godt","Young Juu",88793,https://open.spotify.com/track/781hm63hoGyBWLz0eVGmSQ
114,"Ingenting At Sige (feat. NODE)",Gilli,87960,https://open.spotify.com/track/6WZHm21UPkvcmh5VLjhFZg
115,"Nådig (feat. NODE)","Larry 44",87731,https://open.spotify.com/track/31qCRqNGYDbnAs143bWUBa
116,Skechers,DripReport,87382,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
117,Amsterdam,Fouli,87335,https://open.spotify.com/track/6LDCpaEEwymjW8Fj3l896N
118,"VERDEN VENDER",Branco,86950,https://open.spotify.com/track/1k2HuMmXVnn9X4mGZIwIi4
119,"Se Os",Citybois,86850,https://open.spotify.com/track/7ksojAMJen27uOIQ7tmnpx
120,"Sig Mig",Citybois,86441,https://open.spotify.com/track/17ShCJoRij5Ob7BTR9Q1rm
121,"Godzilla (feat. Juice WRLD)",Eminem,85858,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
122,"Be Alright","Dean Lewis",85449,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
123,Savage,"Megan Thee Stallion",85241,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
124,Señorita,"Shawn Mendes",84855,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
125,Shallow,"Lady Gaga",84488,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
126,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",83903,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
127,"Rum Bum Bum - Hedegaard Remix",NAVID,83885,https://open.spotify.com/track/6vZ9Fgoy6lDqCbYNI67Ewt
128,"Numero Uno",Simsey,82221,https://open.spotify.com/track/7fuFAxhVKo56JJ4xjr6y2T
129,Paris,"Lord Siva",81416,https://open.spotify.com/track/1NgeW6kFhdqAvEKgKYhf1s
130,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,81079,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
131,Lie,"Lukas Graham",81005,https://open.spotify.com/track/27NaNvlmvOHqTF0VPjuRSD
132,Nino,"Michael Williams",81000,https://open.spotify.com/track/219jZRY9zVkrunULslRLvD
133,"I'm Just Feelin' (Du Du Du)",Imanbek,80632,https://open.spotify.com/track/73ThEGwF5i9GrsXXGyZBRa
134,"Ballin' (with Roddy Ricch)",Mustard,80187,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
135,"I Don't Care (with Justin Bieber)","Ed Sheeran",79968,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
136,"Efter Mig",Jimilian,79740,https://open.spotify.com/track/5Mbtof5Olmn8JDvm6PI1Az
137,"BDK (feat. Gilli)",KESI,79705,https://open.spotify.com/track/6ZvA8Difc7oFBxfZXJ6JuT
138,"TG BANDO (Marwan X Shooter Gang X Speedy)",Marwan,79628,https://open.spotify.com/track/7ipP3hTiqPqev2YislvEV0
139,DANCE,CLMD,79527,https://open.spotify.com/track/6TfeXwJihJRuBW3mFpib6J
140,"BACK TO BUSINESS",Branco,78977,https://open.spotify.com/track/39Bu3mloRh81RhFjGzhwIm
141,Dior,"Pop Smoke",78794,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
142,"Culo (feat. Branco)",Gilli,77736,https://open.spotify.com/track/49vQclrdXkZXMJnD0VN3qZ
143,"Beautiful People (feat. Khalid)","Ed Sheeran",77119,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
144,"The Last Dance (Cover) - X Factor Denmark 2020","Alma Agger",76830,https://open.spotify.com/track/4z2BItG900ksNzMvmPufao
145,"Nik & Jay (feat. Benjamin Hav)",TopGunn,76602,https://open.spotify.com/track/151GbWJcajt35sN4T309vF
146,"Lose Control",MEDUZA,76265,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
147,"Winter Season (feat. Gilli)",Amina,76003,https://open.spotify.com/track/4XVZxIg3UjUTZxPlC5lmnj
148,"Kings & Queens","Ava Max",75743,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
149,Afstand,Bro,75662,https://open.spotify.com/track/161AiwcFxImZjuqwPP8ley
150,"Say So (feat. Nicki Minaj)","Doja Cat",75650,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa
151,Kids,FOOL,75647,https://open.spotify.com/track/4SEKNV7Un4sTjaGbG0NOMh
152,"Plastic (feat. Benjamin Hav)",Pind,75554,https://open.spotify.com/track/758P0zO2goHiN3NA5OW1Qe
153,Sunshine,Amina,75347,https://open.spotify.com/track/5Az6J1YuwRTkYgbYy9kOls
154,"Don't Rush (feat. Headie One)","Young T & Bugsey",75206,https://open.spotify.com/track/7LRmDx4pMTQuOBBwRT1MCT
155,"Love Someone","Lukas Graham",75141,https://open.spotify.com/track/0OCRwXbQRdOZ1OtB4Imsp1
156,"La Trompeta (feat. MellemFingaMuzik)",Camur,75068,https://open.spotify.com/track/0oHSxbawtdWBH9N8SqCjfq
157,"En Sang (feat. Gucci Mane)","Emil Stabil",74996,https://open.spotify.com/track/1hwYGaUz6V4odyt0u0QlKf
158,"lovely (with Khalid)","Billie Eilish",74978,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
159,Paranoia,Sleiman,74813,https://open.spotify.com/track/4KVCEMxpZHVYtUWA2LyBbe
160,"Cap (feat. Offset)",KSI,74363,https://open.spotify.com/track/3xcgXaHFeoCs0xTRJvqDGm
161,"Play Date","Melanie Martinez",73659,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
162,"Post Malone (feat. RANI)","Sam Feldt",72704,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
163,"Baby Steps",Phlake,72456,https://open.spotify.com/track/5R2y5aw46H2ME403LN0qqF
164,"Hurtige Hænder - Acoustic Version - Moyo Live P3","The Minds Of 99",72224,https://open.spotify.com/track/3D0VPp6nCN9dsyUjFv2BvP
165,Balou,"Benny Jamz",72064,https://open.spotify.com/track/4r2M86IJ1stGAI55PRRib0
166,"HUS (feat. Djämes Braun)",Specktors,71799,https://open.spotify.com/track/7l6aBDnoWm5SEJnW95XAqq
167,"Snakker For Meget",Tessa,71780,https://open.spotify.com/track/5WvK9QLls6WikBoh5RrroV
168,"This City","Sam Fischer",71748,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
169,Bando,ANNA,71682,https://open.spotify.com/track/0kzGjSRHGVcaWxagzQwAyD
170,"10,000 Hours (with Justin Bieber)","Dan + Shay",71521,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
171,"Love Songs","Lukas Graham",71497,https://open.spotify.com/track/0Fs0pr0lq3408wD1cemNll
172,"Chicago Freestyle (feat. Giveon)",Drake,71288,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
173,"Houdini (feat. Swarmz & Tion Wayne)",KSI,71091,https://open.spotify.com/track/0znWS8K0AI1PrG7IBpllt8
174,"when the party's over","Billie Eilish",71059,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
175,"Alle Skuffer Over Tid - Single Edit","The Minds Of 99",70312,https://open.spotify.com/track/6a2itcAnQzfViAiAly2Eg8
176,"BELIEVE IT",PARTYNEXTDOOR,70277,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
177,"All Around The World (La La La)",R3HAB,70201,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
178,"Higher Love",Kygo,70025,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
179,"Du Ka' Li'",Citybois,69800,https://open.spotify.com/track/0f7Z4VKDktgO4YaAXmm3SY
180,"Som Fluer","The Minds Of 99",68905,https://open.spotify.com/track/4diMl3ee8zco6asVZNKjti
181,"All My Love",Rocazino,68857,https://open.spotify.com/track/49clGe0PtbYUx3vB7tyk3A
182,"Lucid Dreams","Juice WRLD",68738,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
183,"Det Kom Som Et Chok",Citybois,68450,https://open.spotify.com/track/5IMM5BkWBRAwtENKrUCsxP
184,"you broke me first","Tate McRae",68072,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
185,"Endnu (feat. Gilli, Benny Jamz & Branco)",Stepz,67799,https://open.spotify.com/track/1AwE3VLo6qlJ2xi1oS3BwE
186,"Bilen Skrider (feat. Orgi-E)",NODE,65583,https://open.spotify.com/track/6Yn4B0wEfKLfmtaP7KR7KA
187,næ,"Ude Af Kontrol",65033,https://open.spotify.com/track/23jbwmkkrvGJhz1J6vAXii
188,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",64832,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
189,"Dancing On My Own","Calum Scott",64716,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
190,Secrets,Regard,64596,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg
191,"Sweet but Psycho","Ava Max",64494,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
192,"Killa Killa (feat. Aiyana-Lee)",KSI,64212,https://open.spotify.com/track/13Npvj6mfPFQL5DiBKWSIQ
193,Astronomia,Vicetone,64109,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
194,"Lov Mig 1 Ting",Artigeardit,64071,https://open.spotify.com/track/12oT4bb3fRMGbbgs2eGzVB
195,"Piece Of Your Heart",MEDUZA,63757,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
196,Falling,"Harry Styles",63715,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
197,Comfort,Carmon,63380,https://open.spotify.com/track/3C9AbfvUQbEBBNgyWlSjYO
198,July,"Noah Cyrus",63139,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
199,"Istedgade (Uhh)",Hjalmer,61991,https://open.spotify.com/track/1BtMwDnqXkg55AGE4kOLOk
200,"Vant Til (feat. ICEKIID)",Citybois,61409,https://open.spotify.com/track/5pQss6xNqqWNW2dKcPL2yO
