,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
30,Ben,Tessa,206965,https://open.spotify.com/track/2He7ZIvNyBo188a6hvS0zT
31,"Glo På Mig",Tessa,193598,https://open.spotify.com/track/0u2HxcwML2msMuuKUvpck8
32,"Tættere End Vi Tror",P3,191721,https://open.spotify.com/track/4j5QQ3eZNpmxT4inyVEaAU
33,Burnout,Calby,191287,https://open.spotify.com/track/33dNxl8o2VT4q5a1t5mkJJ
34,Nudes,Jada,185567,https://open.spotify.com/track/1un8VQdm76q7UsLtIGvR2B
35,"WHIP WHOP",I$WAAL,185263,https://open.spotify.com/track/1PxGMn63iT7sc4eS52c9UP
36,"Blueberry Faygo","Lil Mosey",184222,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
37,"ily (i love you baby) (feat. Emilee)","Surf Mesa",180826,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
38,"Rain On Me (with Ariana Grande)","Lady Gaga",179539,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
39,"Dance Monkey","Tones And I",178089,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku
40,"Intentions (feat. Quavo)","Justin Bieber",175499,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
41,"Den Værste",Artigeardit,174156,https://open.spotify.com/track/5UhnNbuteXdxGP2cCw7lM9
42,"Leap Of Faith",Christopher,171730,https://open.spotify.com/track/571B8LxRZwmG1S1YNfGq4Q
43,"NO SKRUB$",TopGunn,167453,https://open.spotify.com/track/6iV6FxCwplHr8IzwdnX5xX
44,"Someone You Loved","Lewis Capaldi",162756,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
45,"death bed (coffee for your head)",Powfu,162041,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
46,Gelato,"Benny Jamz",160415,https://open.spotify.com/track/3dradzYJqQ88RJEuQhXt5d
47,"Så'n der",Tessa,159046,https://open.spotify.com/track/7fuPKXieOyX6mkFHkfcIJd
48,SOS,"Scarlet Pleasure",158829,https://open.spotify.com/track/6ST1zKFmiLMxzvDkOquGgy
49,"Break My Heart","Dua Lipa",156867,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
50,"Hvem Vil Ik (feat. IBO)",Jamaika,144289,https://open.spotify.com/track/3AybWoKIQWstX8nfgQkuoc
51,"Min Bror (Josef Og Elias X ICEKIID)","Josef Og Elias",143603,https://open.spotify.com/track/7ucXd8IbW11iUAOqxmZo7k
52,"Stuck with U (with Justin Bieber)","Ariana Grande",143408,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
53,"Blitz, Baby",Jung,140196,https://open.spotify.com/track/2dSK7HZu6mxsb0Lx82CxeY
54,"Vai Amor",Gilli,133599,https://open.spotify.com/track/7nPTjuVySLIUlgKrzTIFdb
55,Supalonely,BENEE,133405,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
56,"Don't Start Now","Dua Lipa",132899,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
57,Salt,"Ava Max",132018,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
58,"London Town",Branco,131449,https://open.spotify.com/track/5TKuvTO4jj4trnmMnqEpoJ
59,"Before You Go","Lewis Capaldi",131071,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
60,"Some Say - Felix Jaehn Remix",Nea,129438,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
61,"Genie In A Bottle",Faustix,128846,https://open.spotify.com/track/3xTj27LibA0NDDvHNiFPpG
62,Svag,"Victor Leksell",125959,https://open.spotify.com/track/4SS4YfDAEQG0fZAe1xfgn3
63,"Vil Du Med…",Suspekt,125200,https://open.spotify.com/track/1krkFcdC579tuWC334yn1z
64,"Solskin 2.0",ZK,123008,https://open.spotify.com/track/5GtvOTvTnt8x5nMM5qGfF8
65,Fokuseret,Omar,122936,https://open.spotify.com/track/5ETsHOwoJmFVYVGjQ4yMVB
66,"THE SCOTTS","THE SCOTTS",121548,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
67,"Room For Love","Lord Siva",120696,https://open.spotify.com/track/4X1r74w09Ok0KgHSziwVWA
68,Salaam,Gigis,120486,https://open.spotify.com/track/04LjCXjPL2bHzDZUMyQphW
69,"føler mig selv 100","andreas odbjerg",116765,https://open.spotify.com/track/7iuM7vnvSjX9qqcuFtij1T
70,"PUB G (feat. Branco & Larry 44)",LOLO,115921,https://open.spotify.com/track/0alp0O9d7KTtAF1QnBqqiv
71,Modvind,Carmon,115610,https://open.spotify.com/track/0DjoEWNm4HNqu0JmvlIPcI
72,"Nobody's Lover (feat. Lord Siva)",Clara,114537,https://open.spotify.com/track/6DtelsNA9n8aIkKhBhHk4g
73,"Kærlighed (feat. Gilli & Kesi)",ATYPISK,114054,https://open.spotify.com/track/2xeiAqqHWYXQMWk6s2aQdw
74,Sandheden,Jimilian,113670,https://open.spotify.com/track/4mWw2Yt7o14GkkIdTrrxuc
75,Gutterne,Specktors,112256,https://open.spotify.com/track/4fPd5WKY0Qf9eeg0pHowA1
76,"WHATS POPPIN","Jack Harlow",110782,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
77,"Slip Away",Phlake,109186,https://open.spotify.com/track/65OZiiwtjWVtS0WZdG2wmO
78,Ghost,Christopher,108560,https://open.spotify.com/track/1ySdKj9IbvIRCyjPBe6NpV
79,"The Box","Roddy Ricch",106676,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
80,"TROLLZ (with Nicki Minaj)",6ix9ine,105325,https://open.spotify.com/track/3dVvWnj4D8JGkKvo6Hucso
81,"Bare Dans",KIDD,105050,https://open.spotify.com/track/64NE79ro3Tys4qbek51rBP
82,Circles,"Post Malone",104527,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
83,"Say So","Doja Cat",101604,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
84,"Be Kind (with Halsey)",Marshmello,101587,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
85,"Rum Bum Bum - Hedegaard Remix",NAVID,101023,https://open.spotify.com/track/6vZ9Fgoy6lDqCbYNI67Ewt
86,"Ride It",Regard,100673,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
87,"Pas Oublié (feat. Gilli)","Isaac Kasule",100114,https://open.spotify.com/track/6kyJjIpIjaoBaNx0VjxcwL
88,"Unz Unz",Specktors,99721,https://open.spotify.com/track/593Jq3pm0OleC7Mz6STFFk
89,"Kings & Queens","Ava Max",98537,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
90,"Adore You","Harry Styles",98193,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
91,"Ingenting At Sige (feat. NODE)",Gilli,97642,https://open.spotify.com/track/6WZHm21UPkvcmh5VLjhFZg
92,"Op A","Ude Af Kontrol",96949,https://open.spotify.com/track/79JoAfAjEcCtFYyeJCGwkK
93,"I'm Just Feelin' (Du Du Du)",Imanbek,95392,https://open.spotify.com/track/73ThEGwF5i9GrsXXGyZBRa
94,goosebumps,"Travis Scott",94341,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
95,Dior,"Pop Smoke",94084,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
96,"HIGHEST IN THE ROOM","Travis Scott",93284,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
97,NAPOLI,Branco,92156,https://open.spotify.com/track/1HGSCFnYif6HrsLqZHE2Kn
98,Sjakalina,Tessa,92012,https://open.spotify.com/track/3LdRxPZLIouyXVFrJVLwg8
99,Urørlig,Gigis,91081,https://open.spotify.com/track/74GoNu55WaEawOmWyIzkD0
100,Fugtig,"Ude Af Kontrol",90874,https://open.spotify.com/track/3k6n8FdhntF9nzQpVn0OFs
101,"Super Mario",NODE,90051,https://open.spotify.com/track/1LsZymF4MDfVMuzLkySq5P
102,Okay,Tessa,89329,https://open.spotify.com/track/4HtQ1OKauyaDx1jIos6Zmv
103,"Cardi B","Benny Jamz",89219,https://open.spotify.com/track/3SvowMAlg8lSY2qkbksczg
104,Combo,Maurice,88562,https://open.spotify.com/track/7jNR6GDaIidfWX3nSc0sxI
105,"Lose Somebody",Kygo,88535,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
106,Bando,ANNA,88350,https://open.spotify.com/track/0kzGjSRHGVcaWxagzQwAyD
107,Señorita,"Shawn Mendes",88285,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
108,Memories,"Maroon 5",87925,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
109,Hangover,"Ude Af Kontrol",87704,https://open.spotify.com/track/0HRnmcWxw0Aeu4VtQXg42j
110,"Know Your Worth",Khalid,87684,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
111,Box,KDZ,87347,https://open.spotify.com/track/50S1qzDaxqpL0FH8rhtxZ7
112,"Fuck Dig (Centrum) [feat. LUNA]",Skinz,87245,https://open.spotify.com/track/78fL0aQqgnrqVtOyZCIQpX
113,"Glemmer Alting",Faustix,87089,https://open.spotify.com/track/52OdlOXMRYH9hNa1xpRVj1
114,DANCE,CLMD,86971,https://open.spotify.com/track/6TfeXwJihJRuBW3mFpib6J
115,"Sunday Best",Surfaces,86808,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
116,"Sex On The Beach","Ude Af Kontrol",86352,https://open.spotify.com/track/3yx4uZSBSLgxaGhSqNw4RR
117,"Lytter Ik",Gigis,85395,https://open.spotify.com/track/3NfIA54Hq5BmCjaxwc6ut5
118,"Kærlighed Gør Blind",Citybois,85049,https://open.spotify.com/track/1THxYDFV4EK59BzgUs5Yg0
119,Midsommersangen,Shu-Bi-Dua,83696,https://open.spotify.com/track/66PsWt1kmbGog4rw2kNdmh
120,Falling,"Trevor Daniel",83453,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
121,Nino,"Michael Williams",83405,https://open.spotify.com/track/219jZRY9zVkrunULslRLvD
122,"GO (feat. Juice WRLD)","The Kid LAROI",83391,https://open.spotify.com/track/2t7D3y0jvYjR8IP9Bosyew
123,"everything i wanted","Billie Eilish",83171,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
124,"Life Is Good (feat. Drake)",Future,82452,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
125,"Lærte Hende Alt (feat. Lærke Emilie)",ATYPISK,82356,https://open.spotify.com/track/6aq0IJ1Ftp7PoJfPum2oMM
126,"En Sang (feat. Gucci Mane)","Emil Stabil",82159,https://open.spotify.com/track/1hwYGaUz6V4odyt0u0QlKf
127,"I Don't Care (with Justin Bieber)","Ed Sheeran",81215,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
128,"Finde Tilbage",Citybois,81058,https://open.spotify.com/track/0yoEmC2FYbiH9gB94YWQE6
129,"bad guy","Billie Eilish",80772,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
130,"If the World Was Ending - feat. Julia Michaels","JP Saxe",80386,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
131,"All Around The World (La La La)",R3HAB,80166,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
132,"Culo (feat. Branco)",Gilli,80025,https://open.spotify.com/track/49vQclrdXkZXMJnD0VN3qZ
133,Kids,FOOL,79714,https://open.spotify.com/track/4SEKNV7Un4sTjaGbG0NOMh
134,Bruises,"Lewis Capaldi",79432,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
135,"VERDEN VENDER",Branco,79324,https://open.spotify.com/track/1k2HuMmXVnn9X4mGZIwIi4
136,Loaded,Fouli,79196,https://open.spotify.com/track/6672OFcTcx5Kupb0lFzvbf
137,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",78999,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
138,"All My Love",Rocazino,78568,https://open.spotify.com/track/49clGe0PtbYUx3vB7tyk3A
139,"Efter Mig",Jimilian,77926,https://open.spotify.com/track/5Mbtof5Olmn8JDvm6PI1Az
140,"Be Alright","Dean Lewis",77607,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
141,"BDK (feat. Gilli)",KESI,77518,https://open.spotify.com/track/6ZvA8Difc7oFBxfZXJ6JuT
142,Shallow,"Lady Gaga",77283,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
143,Hello,"Scarlet Pleasure",77281,https://open.spotify.com/track/2M8fBPUslB8QaNukMWI9sU
144,"Post Malone (feat. RANI)","Sam Feldt",76896,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
145,"Nik & Jay (feat. Benjamin Hav)",TopGunn,76802,https://open.spotify.com/track/151GbWJcajt35sN4T309vF
146,"Lose Control",MEDUZA,76439,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
147,"Tommy Lee (feat. Post Malone)","Tyla Yaweh",75965,https://open.spotify.com/track/5QZKcQDp0tCcvMdyqEciBV
148,"Beautiful People (feat. Khalid)","Ed Sheeran",75420,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
149,"After Party","Don Toliver",74070,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
150,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",73740,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
151,"Lov Mig 1 Ting",Artigeardit,73323,https://open.spotify.com/track/12oT4bb3fRMGbbgs2eGzVB
152,"Piece Of Your Heart",MEDUZA,73255,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
153,"SICKO MODE","Travis Scott",73150,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
154,Paris,"Lord Siva",72977,https://open.spotify.com/track/1NgeW6kFhdqAvEKgKYhf1s
155,"Godzilla (feat. Juice WRLD)",Eminem,72459,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
156,"Higher Love",Kygo,72385,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
157,Savnet,Gobs,71832,https://open.spotify.com/track/0TA8nQMsUqgMBK8W9jtJR9
158,"TKN (feat. Travis Scott)",ROSALÍA,71728,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
159,"Kender Ham Godt","Young Juu",71701,https://open.spotify.com/track/781hm63hoGyBWLz0eVGmSQ
160,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,71527,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
161,"Si Si Maria",Papito,71291,https://open.spotify.com/track/76DPfHbFR9hXSlNlQXfDpw
162,næ,"Ude Af Kontrol",70652,https://open.spotify.com/track/23jbwmkkrvGJhz1J6vAXii
163,"Sig Mig",Citybois,70570,https://open.spotify.com/track/17ShCJoRij5Ob7BTR9Q1rm
164,"Ballin' (with Roddy Ricch)",Mustard,69876,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
165,"Jeg Skal Nok Vente",Jung,69868,https://open.spotify.com/track/2M996tCDK8dmip9HNKk6Gs
166,ROXANNE,"Arizona Zervas",69739,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
167,"Kom Over",KESI,69612,https://open.spotify.com/track/6Lu7LCf7t7V6X7i4NQywcT
168,"SKRIV TIL MIG (feat. ICEKIID)",TopGunn,69470,https://open.spotify.com/track/2c4lM4r3EAwZIHzaNqJPRm
169,"Love Someone","Lukas Graham",69109,https://open.spotify.com/track/0OCRwXbQRdOZ1OtB4Imsp1
170,"Alle Skuffer Over Tid - Single Edit","The Minds Of 99",68885,https://open.spotify.com/track/6a2itcAnQzfViAiAly2Eg8
171,Lie,"Lukas Graham",68838,https://open.spotify.com/track/27NaNvlmvOHqTF0VPjuRSD
172,"Hurtige Hænder - Acoustic Version - Moyo Live P3","The Minds Of 99",68752,https://open.spotify.com/track/3D0VPp6nCN9dsyUjFv2BvP
173,"Jeg Vil La' Lyset Brænde","Ray Dee Ohh",68712,https://open.spotify.com/track/1rRcFwE1ydO2Y5jSmk1UIs
174,"Endnu (feat. Gilli, Benny Jamz & Branco)",Stepz,68698,https://open.spotify.com/track/1AwE3VLo6qlJ2xi1oS3BwE
175,"Hun Kommer Tilbage",Jung,67652,https://open.spotify.com/track/5DbD9hQ5M3pauLtbnpytgS
176,Sydpå,Bro,67619,https://open.spotify.com/track/1lahfyqBPVvBIxf3XgmQmZ
177,Amsterdam,Fouli,67111,https://open.spotify.com/track/6LDCpaEEwymjW8Fj3l896N
178,"BACK TO BUSINESS",Branco,66977,https://open.spotify.com/track/39Bu3mloRh81RhFjGzhwIm
179,"Lucid Dreams","Juice WRLD",66814,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
180,Pizza,ADHD,66810,https://open.spotify.com/track/6Eily61EQjZCcbvYHuCNcJ
181,"La Trompeta (feat. MellemFingaMuzik)",Camur,66620,https://open.spotify.com/track/0oHSxbawtdWBH9N8SqCjfq
182,Scars,"Lukas Graham",66486,https://open.spotify.com/track/0HCjXEQF533z8Z9LuX28cL
183,"Some Say",Nea,66272,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
184,"Plastic (feat. Benjamin Hav)",Pind,65729,https://open.spotify.com/track/758P0zO2goHiN3NA5OW1Qe
185,"Snakker For Meget",Tessa,65358,https://open.spotify.com/track/5WvK9QLls6WikBoh5RrroV
186,Oui,Sivas,65199,https://open.spotify.com/track/7j8K8PE1tO2TvhY15E8ZcD
187,Light,Jerome,64109,https://open.spotify.com/track/1lht8jb3c6rEiVaqX94enH
188,Balou,"Benny Jamz",63649,https://open.spotify.com/track/4r2M86IJ1stGAI55PRRib0
189,"Chicago Freestyle (feat. Giveon)",Drake,63644,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
190,MASH,TopGunn,63630,https://open.spotify.com/track/7p3h4ZE3d44Yp1NtVUvAEa
191,"Nådig (feat. NODE)","Larry 44",63563,https://open.spotify.com/track/31qCRqNGYDbnAs143bWUBa
192,"Som Fluer","The Minds Of 99",63230,https://open.spotify.com/track/4diMl3ee8zco6asVZNKjti
193,"This City","Sam Fischer",62726,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
194,"Sidechick (Carmon X Jamaika)",Carmon,62451,https://open.spotify.com/track/7M9YbTUwskBoI42Vj4Rkqq
195,"Ringer I Morgen",Citybois,62283,https://open.spotify.com/track/566gH3ajC9UuhLc9fm2GsO
196,Robbery,"Juice WRLD",61501,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
197,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",61443,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
198,Savage,"Megan Thee Stallion",61114,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
199,"Winter Season (feat. Gilli)",Amina,60767,https://open.spotify.com/track/4XVZxIg3UjUTZxPlC5lmnj
200,"Su Casa",KESI,60734,https://open.spotify.com/track/4yF9erb9bMUIRXr6QdPgP4
