,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
24,"Scared To Live","The Weeknd",211039,https://open.spotify.com/track/4BGZF4oLbTL0pWm7C18pbv
25,"Before You Go","Lewis Capaldi",207918,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
26,Falling,"Trevor Daniel",205022,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
27,"Adore You","Harry Styles",203692,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
28,"Too Late","The Weeknd",197210,https://open.spotify.com/track/2K9Ovn1o2bTGqbsABGC6m3
29,"Blueberry Faygo","Lil Mosey",195425,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW
30,"Hardest To Love","The Weeknd",193419,https://open.spotify.com/track/6kWxIqQDsKFYCJGbU4AjCX
31,"Pas Oublié (feat. Gilli)","Isaac Kasule",193375,https://open.spotify.com/track/6kyJjIpIjaoBaNx0VjxcwL
32,Ben,Tessa,191925,https://open.spotify.com/track/2He7ZIvNyBo188a6hvS0zT
33,Gutterne,Specktors,190899,https://open.spotify.com/track/4xTlom5tmNmAvQ1FCgtfyM
34,Burnout,Calby,189550,https://open.spotify.com/track/33dNxl8o2VT4q5a1t5mkJJ
35,Salt,"Ava Max",189382,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
36,"Kærlighed (feat. Gilli & Kesi)",ATYPISK,187394,https://open.spotify.com/track/2xeiAqqHWYXQMWk6s2aQdw
37,"Save Your Tears","The Weeknd",185691,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
38,"Some Say",Nea,182806,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
39,Heartless,"The Weeknd",182658,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8
40,"Winter Season (feat. Gilli)",Amina,181930,https://open.spotify.com/track/4XVZxIg3UjUTZxPlC5lmnj
41,Circles,"Post Malone",181240,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
42,"Nådig (feat. NODE)","Larry 44",177126,https://open.spotify.com/track/31qCRqNGYDbnAs143bWUBa
43,"Alone Again","The Weeknd",177083,https://open.spotify.com/track/6b5P51m8xx2XA6U7sdNZ5E
44,NAPOLI,Branco,171740,https://open.spotify.com/track/1HGSCFnYif6HrsLqZHE2Kn
45,"London Town",Branco,171608,https://open.spotify.com/track/5TKuvTO4jj4trnmMnqEpoJ
46,ROXANNE,"Arizona Zervas",171437,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
47,"everything i wanted","Billie Eilish",168956,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
48,"BACK TO BUSINESS",Branco,162104,https://open.spotify.com/track/39Bu3mloRh81RhFjGzhwIm
49,Snowchild,"The Weeknd",160408,https://open.spotify.com/track/3WlbeuhfRSqU7ylK2Ui5U7
50,Faith,"The Weeknd",157505,https://open.spotify.com/track/3orEOtd8CPL8GFlpRpKuoE
51,Corona,ADHD,156623,https://open.spotify.com/track/0frObKN0bCAAFmFMnIdOU1
52,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,155794,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
53,"Sex On The Beach","Ude Af Kontrol",145170,https://open.spotify.com/track/3yx4uZSBSLgxaGhSqNw4RR
54,"No Time To Die","Billie Eilish",144193,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
55,"Escape From LA","The Weeknd",144027,https://open.spotify.com/track/1sOW4PuG5X3Ie3EXUhAopJ
56,"Vai Amor",Gilli,139733,https://open.spotify.com/track/7nPTjuVySLIUlgKrzTIFdb
57,Memories,"Maroon 5",136033,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
58,"Life Is Good (feat. Drake)",Future,135729,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
59,"VERDEN VENDER",Branco,134488,https://open.spotify.com/track/1k2HuMmXVnn9X4mGZIwIi4
60,"bad guy","Billie Eilish",134014,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
61,Ghost,Christopher,131271,https://open.spotify.com/track/1ySdKj9IbvIRCyjPBe6NpV
62,Skechers,DripReport,127266,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
63,"Lærte Hende Alt (feat. Lærke Emilie)",ATYPISK,124392,https://open.spotify.com/track/6aq0IJ1Ftp7PoJfPum2oMM
64,"Po Po",ZK,124155,https://open.spotify.com/track/3g1yNMutQGZUmcaVArVaf2
65,"Slip Away",Phlake,122897,https://open.spotify.com/track/0yYp0TyV9km8QxzeVc75uy
66,"Know Your Worth",Khalid,122549,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
67,"If the World Was Ending - feat. Julia Michaels","JP Saxe",122451,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
68,Bruises,"Lewis Capaldi",121864,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
69,"Se Os",Citybois,121845,https://open.spotify.com/track/4qgyniHGf79c1UUiIOY368
70,"La Trompeta (feat. MellemFingaMuzik)",Camur,121562,https://open.spotify.com/track/0oHSxbawtdWBH9N8SqCjfq
71,"You should be sad",Halsey,119995,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
72,"Super Mario",NODE,114320,https://open.spotify.com/track/1LsZymF4MDfVMuzLkySq5P
73,"What If I Told You That I Love You","Ali Gatie",113916,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
74,"Kings & Queens","Ava Max",110932,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
75,"CITY OF ANGELS",24kGoldn,110655,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
76,"Ride It",Regard,110272,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
77,"Forever (feat. Post Malone & Clever)","Justin Bieber",109805,https://open.spotify.com/track/2ZlCGeK30BLRNSPC832pNZ
78,"Beautiful People (feat. Khalid)","Ed Sheeran",108327,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
79,"I Don't Care (with Justin Bieber)","Ed Sheeran",107842,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
80,"Lose Control",MEDUZA,106598,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
81,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",106392,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
82,Lie,"Lukas Graham",105184,https://open.spotify.com/track/27NaNvlmvOHqTF0VPjuRSD
83,Señorita,"Shawn Mendes",105073,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
84,Sjakalina,Tessa,104651,https://open.spotify.com/track/3LdRxPZLIouyXVFrJVLwg8
85,Paris,"Lord Siva",103993,https://open.spotify.com/track/1NgeW6kFhdqAvEKgKYhf1s
86,Yummy,"Justin Bieber",103682,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
87,"Repeat After Me (Interlude)","The Weeknd",102367,https://open.spotify.com/track/40U8d12pC5UHqmHwXjHjjl
88,"Some Say - Felix Jaehn Remix",Nea,102263,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
89,DANCE,CLMD,102184,https://open.spotify.com/track/6TfeXwJihJRuBW3mFpib6J
90,YES,"BEN & TAN",100143,https://open.spotify.com/track/1nAvS4GbkxR7iISU5ZfLPf
91,"WHATS POPPIN","Jack Harlow",99645,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
92,"lovely (with Khalid)","Billie Eilish",95037,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
93,"10,000 Hours (with Justin Bieber)","Dan + Shay",93211,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
94,July,"Noah Cyrus",92726,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
95,"Love Someone","Lukas Graham",92253,https://open.spotify.com/track/0OCRwXbQRdOZ1OtB4Imsp1
96,Shallow,"Lady Gaga",92174,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
97,"Unz Unz",Specktors,92023,https://open.spotify.com/track/2vjKei86vFPZBodhXEqEmX
98,"Until I Bleed Out","The Weeknd",91815,https://open.spotify.com/track/2BcnxwxBuar5wjCaLqm5N3
99,"when the party's over","Billie Eilish",91194,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
100,"En Sang (feat. Gucci Mane)","Emil Stabil",90948,https://open.spotify.com/track/1hwYGaUz6V4odyt0u0QlKf
101,"Be Alright","Dean Lewis",90249,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
102,"Kender Ham Godt","Young Juu",89544,https://open.spotify.com/track/781hm63hoGyBWLz0eVGmSQ
103,VEAF,AMAL,88881,https://open.spotify.com/track/69djMw3NFUKQLcT5uKP2Qc
104,"Ingenting At Sige (feat. NODE)",Gilli,88713,https://open.spotify.com/track/6WZHm21UPkvcmh5VLjhFZg
105,"Post Malone (feat. RANI)","Sam Feldt",87242,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
106,"Moral of the Story",Ashe,86821,https://open.spotify.com/track/2nC3QhMI9reBIOWutbU3Tj
107,Balou,"Benny Jamz",86816,https://open.spotify.com/track/4r2M86IJ1stGAI55PRRib0
108,"Som Fluer","The Minds Of 99",86760,https://open.spotify.com/track/4diMl3ee8zco6asVZNKjti
109,"Higher Love",Kygo,85797,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
110,"Op A","Ude Af Kontrol",85127,https://open.spotify.com/track/79JoAfAjEcCtFYyeJCGwkK
111,Savage,"Megan Thee Stallion",85036,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
112,Physical,"Dua Lipa",84466,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
113,"To Die For","Sam Smith",83768,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
114,"Culo (feat. Branco)",Gilli,82644,https://open.spotify.com/track/49vQclrdXkZXMJnD0VN3qZ
115,"Boss Bitch","Doja Cat",82330,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
116,"Limbo (feat. Gilli)",NODE,82123,https://open.spotify.com/track/1zGwWmxXJHFes4dfkbnBUC
117,"Finde Tilbage",Citybois,81313,https://open.spotify.com/track/2PULF2IhwRZg7Qpx3x4lHg
118,"Plastic (feat. Benjamin Hav)",Pind,81286,https://open.spotify.com/track/758P0zO2goHiN3NA5OW1Qe
119,"What A Man Gotta Do","Jonas Brothers",81170,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
120,Falling,"Harry Styles",80923,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
121,"My Oh My (feat. DaBaby)","Camila Cabello",80609,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
122,"MON CHERI (feat. Amina)",Branco,80232,https://open.spotify.com/track/6k5MGDSLnIWG2YfpiYHWd9
123,Nino,"Michael Williams",79959,https://open.spotify.com/track/219jZRY9zVkrunULslRLvD
124,"HIGHEST IN THE ROOM","Travis Scott",79762,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
125,"Nobody's Lover (feat. Lord Siva)",Clara,79510,https://open.spotify.com/track/7tQopHpdCWF7LWCUgMWVmw
126,Dior,"Pop Smoke",78999,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
127,"Efter Mig",Jimilian,78901,https://open.spotify.com/track/5Mbtof5Olmn8JDvm6PI1Az
128,"Sinaloa Stil","Shooter Gang",78497,https://open.spotify.com/track/1tNuRv1Wcagp2f3FVcgknp
129,"BDK (feat. Gilli)",KESI,78446,https://open.spotify.com/track/6ZvA8Difc7oFBxfZXJ6JuT
130,"Nik & Jay (feat. Benjamin Hav)",TopGunn,78047,https://open.spotify.com/track/151GbWJcajt35sN4T309vF
131,Okay,Tessa,77187,https://open.spotify.com/track/4HtQ1OKauyaDx1jIos6Zmv
132,"Thank You [Not So Bad]",VIZE,76988,https://open.spotify.com/track/4AqN8IdKCfItCSbuaFch81
133,"Lucid Dreams","Juice WRLD",76893,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
134,"Never Seen the Rain","Tones And I",76632,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
135,"Piece Of Your Heart",MEDUZA,76280,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
136,"Hurtige Hænder - Acoustic Version - Moyo Live P3","The Minds Of 99",76004,https://open.spotify.com/track/3D0VPp6nCN9dsyUjFv2BvP
137,"Endnu (feat. Gilli, Benny Jamz & Branco)",Stepz,75976,https://open.spotify.com/track/1AwE3VLo6qlJ2xi1oS3BwE
138,"This City","Sam Fischer",75846,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
139,YO,Faustix,75256,https://open.spotify.com/track/4QwSUwbXn45MpzhKj6VL6Y
140,"Typisk Mig",Jimilian,75170,https://open.spotify.com/track/3dohd3QOpfp03fRuxiQil9
141,"Eastside (with Halsey & Khalid)","benny blanco",74818,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
142,"All Around The World (La La La)",R3HAB,74628,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
143,"High Fashion (feat. Mustard)","Roddy Ricch",74622,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
144,"hot girl bummer",blackbear,74218,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
145,"Ballin' (with Roddy Ricch)",Mustard,74159,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
146,"Sweet but Psycho","Ava Max",73880,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
147,"Lose You To Love Me","Selena Gomez",73776,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
148,Pizza,ADHD,73100,https://open.spotify.com/track/6Eily61EQjZCcbvYHuCNcJ
149,"Dancing On My Own","Calum Scott",72980,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
150,"Say You Won't Let Go","James Arthur",72878,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
151,"Suicidal (Remix) [feat. Juice WRLD]","YNW Melly",72873,https://open.spotify.com/track/4S2uhQE8L9V6p7rj7SiauJ
152,Brandvarm,"Josef Og Elias",72479,https://open.spotify.com/track/5B6QJikgE2fsGpR1BBkapc
153,"That Way - Bonus Track","Lil Uzi Vert",71784,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC
154,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",71304,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
155,Suicidal,"YNW Melly",71038,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
156,"No Judgement","Niall Horan",70336,https://open.spotify.com/track/2sGF7DBXvL2GjkbG606m1G
157,"Alle Skuffer Over Tid - Single Edit","The Minds Of 99",70009,https://open.spotify.com/track/6a2itcAnQzfViAiAly2Eg8
158,"Sig Mig",Citybois,69846,https://open.spotify.com/track/2kDVTfMiMP8ignU2hU2yCB
159,"Ny Strategi",Maurice,69767,https://open.spotify.com/track/5FDtX995EbxXcFnorugb1r
160,Better,"Scarlet Pleasure",69542,https://open.spotify.com/track/0JzLoXiV09qfAWXrWpYp6M
161,"All My Love",Rocazino,69431,https://open.spotify.com/track/49clGe0PtbYUx3vB7tyk3A
162,Uforglemmelig,Xander,69304,https://open.spotify.com/track/1BaTNKSYkTHNiwxCOvuBQz
163,"Weekend Hver Dag","Josef Og Elias",69003,https://open.spotify.com/track/7FreZPHSPVyZKBDYtFXTJf
164,Thorns,Faustix,68201,https://open.spotify.com/track/6DuE8kXIDJ3oiCibWXmgeN
165,"Jaloux (feat. ATYPISK)",Simsey,67276,https://open.spotify.com/track/6VW9gXYrQiTaWiR2Svql03
166,"Ayy Macarena",Tyga,67001,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
167,"Ka Du Ik",Omar,66641,https://open.spotify.com/track/4jm5AHENFhFjz5m9kXgwQ9
168,24/7,"Scarlet Pleasure",66473,https://open.spotify.com/track/7Gh29sTql3Yln7gzOB6QZG
169,MURDA,Branco,66009,https://open.spotify.com/track/4qlDY0QJDcOQO8ynl73Eer
170,"No Idea","Don Toliver",65887,https://open.spotify.com/track/7AzlLxHn24DxjgQX73F9fU
171,"Watermelon Sugar","Harry Styles",65820,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
172,"How Do You Sleep?","Sam Smith",65358,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
173,"Goodbyes (Feat. Young Thug)","Post Malone",65236,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
174,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",65157,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
175,"3 Nights","Dominic Fike",65141,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
176,"All In",Branco,64919,https://open.spotify.com/track/59iEMlCecSDtur0rlSOmvX
177,Lovesong,"Rasmus Seebach",64752,https://open.spotify.com/track/5RQPWVOhfVkSQfHiR5tvK0
178,"Don't Call Me Up",Mabel,64693,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
179,"Room For Love","Lord Siva",64441,https://open.spotify.com/track/4X1r74w09Ok0KgHSziwVWA
180,"ocean eyes","Billie Eilish",64381,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
181,næ,"Ude Af Kontrol",64083,https://open.spotify.com/track/23jbwmkkrvGJhz1J6vAXii
182,Flytilstand,"Benny Jamz",64082,https://open.spotify.com/track/6q90mFphEXrrBfIXAbDLY3
183,Click,"Shooter Gang",63856,https://open.spotify.com/track/7EBg76Wh4FI35AcT6tUo84
184,"Hold Me While You Wait","Lewis Capaldi",63759,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM
185,"Mer Prestige Mer Pastis",Suspekt,63596,https://open.spotify.com/track/3jWClPWqozZ2nxEpJW4q8U
186,stupid,"Tate McRae",63529,https://open.spotify.com/track/4k3uABcX9iaGlt5pRJhumi
187,SUGAR,BROCKHAMPTON,63491,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
188,"Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)","Lil Yachty",62962,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn
189,"Snakker For Meget",Tessa,62931,https://open.spotify.com/track/5WvK9QLls6WikBoh5RrroV
190,"Jocelyn Flores",XXXTENTACION,61956,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
191,"Under Stjernerne På Himlen","Rasmus Seebach",61639,https://open.spotify.com/track/2RKQ6S9N9s0BHmW1zvjaoS
192,"It's You","Ali Gatie",61514,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
193,"Monte Carlo",Jimilian,61453,https://open.spotify.com/track/4qTzlVKdemz4egoePc5GsV
194,"Lov Mig 1 Ting",Artigeardit,61434,https://open.spotify.com/track/12oT4bb3fRMGbbgs2eGzVB
195,P2,"Lil Uzi Vert",61374,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
196,"Let Me Down Slowly","Alec Benjamin",61325,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
197,Lalala,Y2K,61319,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo
198,Wow.,"Post Malone",60820,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg
199,Prioritet,"Tyrees Tyr",60733,https://open.spotify.com/track/26bE8GOm9IZO7thaKXM1um
200,"Sidechick (Carmon X Jamaika)",Carmon,60528,https://open.spotify.com/track/7M9YbTUwskBoI42Vj4Rkqq
