,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
98,"Ride It",Regard,90567,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
99,Circles,"Post Malone",90403,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
100,"Bad Energy","Juice WRLD",90207,https://open.spotify.com/track/0JoWBcL61YWLXM5vW0YTHO
101,Sandheden,Jimilian,89800,https://open.spotify.com/track/4mWw2Yt7o14GkkIdTrrxuc
102,"Kings & Queens","Ava Max",89239,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
103,DANCE,CLMD,88905,https://open.spotify.com/track/6TfeXwJihJRuBW3mFpib6J
104,"Super Mario",NODE,88383,https://open.spotify.com/track/1LsZymF4MDfVMuzLkySq5P
105,Paris,"Lord Siva",87036,https://open.spotify.com/track/1NgeW6kFhdqAvEKgKYhf1s
106,"For Mine Egne (feat. Simsey)","Isaac Kasule",86555,https://open.spotify.com/track/2l9KfGRDVcc24eOmbEy6D5
107,"Blood On My Jeans","Juice WRLD",84117,https://open.spotify.com/track/3MmCFghNjzZMn3HKqbVizn
108,"Adore You","Harry Styles",84034,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
109,"Fighting Demons","Juice WRLD",83484,https://open.spotify.com/track/0jo6Nd4iJU0UFHqS0Xd4l4
110,"Tell Me U Luv Me (with Trippie Redd)","Juice WRLD",82921,https://open.spotify.com/track/7iIzwqG5UxPYwTYUUK4pzU
111,"The Box","Roddy Ricch",82715,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
112,Bruises,"Lewis Capaldi",82326,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
113,"I'm Just Feelin' (Du Du Du)",Imanbek,81887,https://open.spotify.com/track/73ThEGwF5i9GrsXXGyZBRa
114,"Be Alright","Dean Lewis",81442,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
115,"Stay High","Juice WRLD",80748,https://open.spotify.com/track/1AnkdcHl86kEhDvhaKDuIe
116,"Op A","Ude Af Kontrol",79795,https://open.spotify.com/track/79JoAfAjEcCtFYyeJCGwkK
117,"THE SCOTTS","THE SCOTTS",79773,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
118,"Lose Somebody",Kygo,79583,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
119,"Den Værste",Artigeardit,79549,https://open.spotify.com/track/5UhnNbuteXdxGP2cCw7lM9
120,"Go Crazy","Chris Brown",79494,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
121,"Glemmer Alting",Faustix,79105,https://open.spotify.com/track/52OdlOXMRYH9hNa1xpRVj1
122,Modvind,Carmon,79086,https://open.spotify.com/track/0DjoEWNm4HNqu0JmvlIPcI
123,"WHATS POPPIN","Jack Harlow",78572,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
124,"All My Love",Rocazino,78003,https://open.spotify.com/track/49clGe0PtbYUx3vB7tyk3A
125,"Say So","Doja Cat",77610,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
126,"Lærte Hende Alt (feat. Lærke Emilie)",ATYPISK,77509,https://open.spotify.com/track/6aq0IJ1Ftp7PoJfPum2oMM
127,goosebumps,"Travis Scott",77443,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
128,"En Sang (feat. Gucci Mane)","Emil Stabil",77408,https://open.spotify.com/track/1hwYGaUz6V4odyt0u0QlKf
129,Memories,"Maroon 5",77398,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
130,Nino,"Michael Williams",77342,https://open.spotify.com/track/219jZRY9zVkrunULslRLvD
131,Box,KDZ,77266,https://open.spotify.com/track/50S1qzDaxqpL0FH8rhtxZ7
132,"If the World Was Ending - feat. Julia Michaels","JP Saxe",76828,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
133,"Know Your Worth",Khalid,76740,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
134,Señorita,"Shawn Mendes",76564,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
135,"everything i wanted","Billie Eilish",76008,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
136,Shallow,"Lady Gaga",75955,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
137,Fokuseret,Omar,75564,https://open.spotify.com/track/5ETsHOwoJmFVYVGjQ4yMVB
138,"HIGHEST IN THE ROOM","Travis Scott",74900,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
139,"Mood Swings (feat. Lil Tjay)","Pop Smoke",74581,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
140,"VERDEN VENDER",Branco,73993,https://open.spotify.com/track/1k2HuMmXVnn9X4mGZIwIi4
141,Robbery,"Juice WRLD",73983,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
142,"Pas Oublié (feat. Gilli)","Isaac Kasule",73946,https://open.spotify.com/track/6kyJjIpIjaoBaNx0VjxcwL
143,"Hurtige Hænder - Acoustic Version - Moyo Live P3","The Minds Of 99",73759,https://open.spotify.com/track/3D0VPp6nCN9dsyUjFv2BvP
144,"I Don't Care (with Justin Bieber)","Ed Sheeran",73688,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
145,"Lucid Dreams","Juice WRLD",73299,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
146,"Som Fluer","The Minds Of 99",72433,https://open.spotify.com/track/4diMl3ee8zco6asVZNKjti
147,"I Want It","Juice WRLD",72350,https://open.spotify.com/track/6RsRMf9e4KUyo3MecGffNL
148,"Ingenting At Sige (feat. NODE)",Gilli,72282,https://open.spotify.com/track/6WZHm21UPkvcmh5VLjhFZg
149,NAPOLI,Branco,72259,https://open.spotify.com/track/1HGSCFnYif6HrsLqZHE2Kn
150,"All Around The World (La La La)",R3HAB,72153,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
151,"Post Malone (feat. RANI)","Sam Feldt",71876,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
152,"Can't Die","Juice WRLD",71781,https://open.spotify.com/track/6DuHcOuuGWXNvF3uocsrBa
153,Fugtig,"Ude Af Kontrol",71268,https://open.spotify.com/track/3k6n8FdhntF9nzQpVn0OFs
154,"Love Me Land","Zara Larsson",71145,https://open.spotify.com/track/3J6bLodhUHgNyzEZLgcieN
155,"Alle Skuffer Over Tid - Single Edit","The Minds Of 99",71115,https://open.spotify.com/track/6a2itcAnQzfViAiAly2Eg8
156,"Screw Juice","Juice WRLD",71009,https://open.spotify.com/track/2XSO13Gyndo7MDdtYibIxO
157,"Beautiful People (feat. Khalid)","Ed Sheeran",70329,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
158,Bando,ANNA,70060,https://open.spotify.com/track/0kzGjSRHGVcaWxagzQwAyD
159,"bad guy","Billie Eilish",70020,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
160,"Jeg Vil La' Lyset Brænde","Ray Dee Ohh",69773,https://open.spotify.com/track/1rRcFwE1ydO2Y5jSmk1UIs
161,"Up Up And Away","Juice WRLD",69764,https://open.spotify.com/track/5lcIegmdblnWqT9nS9EhZj
162,Salaam,Gigis,69498,https://open.spotify.com/track/04LjCXjPL2bHzDZUMyQphW
163,"Sex On The Beach","Ude Af Kontrol",68809,https://open.spotify.com/track/3yx4uZSBSLgxaGhSqNw4RR
164,Kids,FOOL,67934,https://open.spotify.com/track/4SEKNV7Un4sTjaGbG0NOMh
165,"BDK (feat. Gilli)",KESI,67899,https://open.spotify.com/track/6ZvA8Difc7oFBxfZXJ6JuT
166,"Neymar (Josef Og Elias X Carmon)","Josef Og Elias",67730,https://open.spotify.com/track/28cbyzmRvS50g49Wpk6OmR
167,"Nik & Jay (feat. Benjamin Hav)",TopGunn,67587,https://open.spotify.com/track/151GbWJcajt35sN4T309vF
168,"Life Is Good (feat. Drake)",Future,66947,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
169,Sjakalina,Tessa,66880,https://open.spotify.com/track/3LdRxPZLIouyXVFrJVLwg8
170,"Finde Tilbage",Citybois,66877,https://open.spotify.com/track/0yoEmC2FYbiH9gB94YWQE6
171,"Culo (feat. Branco)",Gilli,66825,https://open.spotify.com/track/49vQclrdXkZXMJnD0VN3qZ
172,Light,Jerome,66794,https://open.spotify.com/track/1lht8jb3c6rEiVaqX94enH
173,"Aim For The Moon (feat. Quavo)","Pop Smoke",66395,https://open.spotify.com/track/6O7fPYTsb2mY0PiFt2ymDB
174,"Lose Control",MEDUZA,66201,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
175,"Sunday Best",Surfaces,66063,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
176,Lie,"Lukas Graham",65555,https://open.spotify.com/track/27NaNvlmvOHqTF0VPjuRSD
177,"Love Someone","Lukas Graham",65427,https://open.spotify.com/track/0OCRwXbQRdOZ1OtB4Imsp1
178,"Chicago Freestyle (feat. Giveon)",Drake,65117,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
179,"44 BullDog","Pop Smoke",64805,https://open.spotify.com/track/7sjFIZ1g5QLJLGja3k592K
180,"Efter Mig",Jimilian,64594,https://open.spotify.com/track/5Mbtof5Olmn8JDvm6PI1Az
181,"Make It Rain (feat. Rowdy Rebel)","Pop Smoke",64357,https://open.spotify.com/track/71d7LaAgPcNcUopu3OzmP7
182,"Higher Love",Kygo,64097,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
183,"Ego Death (feat. Kanye West, FKA twigs & Skrillex)","Ty Dolla $ign",64088,https://open.spotify.com/track/4JB0EAT4BkLShTyTt50FmO
184,"Godzilla (feat. Juice WRLD)",Eminem,63926,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
185,Savnet,Gobs,63891,https://open.spotify.com/track/0TA8nQMsUqgMBK8W9jtJR9
186,"you broke me first","Tate McRae",63601,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
187,"Man Of The Year","Juice WRLD",63473,https://open.spotify.com/track/1uA914Md6wsy9NDryyBypH
188,"Girl Like You",Clara,63048,https://open.spotify.com/track/1gG0pnDAT1QdpRFTQDT4y4
189,"Piece Of Your Heart",MEDUZA,62754,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
190,"Lov Mig 1 Ting",Artigeardit,62714,https://open.spotify.com/track/12oT4bb3fRMGbbgs2eGzVB
191,"Get Back","Pop Smoke",62649,https://open.spotify.com/track/3DWjFSDEQ9IWz1mj449fB7
192,"Hun Kommer Tilbage",Jung,62579,https://open.spotify.com/track/5DbD9hQ5M3pauLtbnpytgS
193,"After Party","Don Toliver",62384,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
194,Sydpå,Bro,62373,https://open.spotify.com/track/1lahfyqBPVvBIxf3XgmQmZ
195,"Jeg Skal Nok Vente",Jung,62290,https://open.spotify.com/track/2M996tCDK8dmip9HNKk6Gs
196,"Kærlighed Gør Blind",Citybois,62193,https://open.spotify.com/track/1THxYDFV4EK59BzgUs5Yg0
197,"Solskin 2.0",ZK,61880,https://open.spotify.com/track/5GtvOTvTnt8x5nMM5qGfF8
198,Hangover,"Ude Af Kontrol",61710,https://open.spotify.com/track/0HRnmcWxw0Aeu4VtQXg42j
199,"Plastic (feat. Benjamin Hav)",Pind,61328,https://open.spotify.com/track/758P0zO2goHiN3NA5OW1Qe
200,Pizza,ADHD,61128,https://open.spotify.com/track/6Eily61EQjZCcbvYHuCNcJ
