,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
79,"Life Is Good (feat. Drake)",Future,109281,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
80,NAPOLI,Branco,108937,https://open.spotify.com/track/1HGSCFnYif6HrsLqZHE2Kn
81,"SKRIV TIL MIG (feat. ICEKIID)",TopGunn,108457,https://open.spotify.com/track/2c4lM4r3EAwZIHzaNqJPRm
82,"Adore You","Harry Styles",106915,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
83,goosebumps,"Travis Scott",106848,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
84,"Some Say",Nea,105791,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
85,"Sunday Best",Surfaces,105458,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
86,"everything i wanted","Billie Eilish",105237,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
87,"Know Your Worth",Khalid,104986,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
88,SOS,"Scarlet Pleasure",103959,https://open.spotify.com/track/6COrokpoajC2f9lU7jtq7B
89,"If the World Was Ending - feat. Julia Michaels","JP Saxe",103688,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
90,Falling,"Trevor Daniel",103665,https://open.spotify.com/track/2rRJrJEo19S2J82BDsQ3F7
91,"Unz Unz",Specktors,103545,https://open.spotify.com/track/593Jq3pm0OleC7Mz6STFFk
92,"Finde Tilbage",Citybois,102861,https://open.spotify.com/track/0yoEmC2FYbiH9gB94YWQE6
93,Scars,"Lukas Graham",102793,https://open.spotify.com/track/0HCjXEQF533z8Z9LuX28cL
94,"HIGHEST IN THE ROOM","Travis Scott",102505,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
95,"I'm Just Feelin' (Du Du Du)",Imanbek,102434,https://open.spotify.com/track/73ThEGwF5i9GrsXXGyZBRa
96,"Sex On The Beach","Ude Af Kontrol",102340,https://open.spotify.com/track/3yx4uZSBSLgxaGhSqNw4RR
97,"Hun Kommer Tilbage",Jung,102322,https://open.spotify.com/track/5DbD9hQ5M3pauLtbnpytgS
98,"Super Mario",NODE,101959,https://open.spotify.com/track/1LsZymF4MDfVMuzLkySq5P
99,"Ringer I Morgen",Citybois,101762,https://open.spotify.com/track/566gH3ajC9UuhLc9fm2GsO
100,"Op A","Ude Af Kontrol",100821,https://open.spotify.com/track/79JoAfAjEcCtFYyeJCGwkK
101,Secrets,Regard,100799,https://open.spotify.com/track/66W1rVTnEv86dIkFhoiElg
102,"Some Say - Felix Jaehn Remix",Nea,98400,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
103,"After Party","Don Toliver",98339,https://open.spotify.com/track/527k23H0A4Q0UJN3vGs0Da
104,Memories,"Maroon 5",97722,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
105,"Rum Bum Bum - Hedegaard Remix",NAVID,96987,https://open.spotify.com/track/6vZ9Fgoy6lDqCbYNI67Ewt
106,"Glemmer Alting",Faustix,96911,https://open.spotify.com/track/52OdlOXMRYH9hNa1xpRVj1
107,"Lose Somebody",Kygo,96342,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
108,"Ingenting At Sige (feat. NODE)",Gilli,95650,https://open.spotify.com/track/6WZHm21UPkvcmh5VLjhFZg
109,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",93601,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
110,ROXANNE,"Arizona Zervas",93433,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
111,"bad guy","Billie Eilish",93226,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
112,Nino,"Michael Williams",92007,https://open.spotify.com/track/219jZRY9zVkrunULslRLvD
113,"Lærte Hende Alt (feat. Lærke Emilie)",ATYPISK,91782,https://open.spotify.com/track/6aq0IJ1Ftp7PoJfPum2oMM
114,"Savage Remix (feat. Beyoncé)","Megan Thee Stallion",91575,https://open.spotify.com/track/5v4GgrXPMghOnBBLmveLac
115,"Kings & Queens","Ava Max",91372,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
116,Señorita,"Shawn Mendes",90808,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
117,Sjakalina,Tessa,90643,https://open.spotify.com/track/3LdRxPZLIouyXVFrJVLwg8
118,Okay,Tessa,90490,https://open.spotify.com/track/4HtQ1OKauyaDx1jIos6Zmv
119,"VERDEN VENDER",Branco,90266,https://open.spotify.com/track/1k2HuMmXVnn9X4mGZIwIi4
120,MASH,TopGunn,89435,https://open.spotify.com/track/7p3h4ZE3d44Yp1NtVUvAEa
121,"Kender Ham Godt","Young Juu",89190,https://open.spotify.com/track/781hm63hoGyBWLz0eVGmSQ
122,"BDK (feat. Gilli)",KESI,88816,https://open.spotify.com/track/6ZvA8Difc7oFBxfZXJ6JuT
123,Amsterdam,Fouli,88202,https://open.spotify.com/track/6LDCpaEEwymjW8Fj3l896N
124,"SICKO MODE","Travis Scott",88010,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
125,DANCE,CLMD,87674,https://open.spotify.com/track/6TfeXwJihJRuBW3mFpib6J
126,"Nådig (feat. NODE)","Larry 44",86846,https://open.spotify.com/track/31qCRqNGYDbnAs143bWUBa
127,"Culo (feat. Branco)",Gilli,86595,https://open.spotify.com/track/49vQclrdXkZXMJnD0VN3qZ
128,"I Don't Care (with Justin Bieber)","Ed Sheeran",86185,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
129,"Godzilla (feat. Juice WRLD)",Eminem,85307,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
130,"En Sang (feat. Gucci Mane)","Emil Stabil",85163,https://open.spotify.com/track/1hwYGaUz6V4odyt0u0QlKf
131,"Sig Mig",Citybois,85132,https://open.spotify.com/track/17ShCJoRij5Ob7BTR9Q1rm
132,Skechers,DripReport,84992,https://open.spotify.com/track/2alc8VZAzDgdAsL2QMk3hu
133,Dior,"Pop Smoke",84801,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
134,Bruises,"Lewis Capaldi",84407,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
135,"Nik & Jay (feat. Benjamin Hav)",TopGunn,83783,https://open.spotify.com/track/151GbWJcajt35sN4T309vF
136,"Efter Mig",Jimilian,83691,https://open.spotify.com/track/5Mbtof5Olmn8JDvm6PI1Az
137,Kids,FOOL,83668,https://open.spotify.com/track/4SEKNV7Un4sTjaGbG0NOMh
138,Box,KDZ,83663,https://open.spotify.com/track/50S1qzDaxqpL0FH8rhtxZ7
139,Paris,"Lord Siva",83521,https://open.spotify.com/track/1NgeW6kFhdqAvEKgKYhf1s
140,Shallow,"Lady Gaga",83219,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
141,"Boss Bitch","Doja Cat",82960,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
142,"Higher Love",Kygo,82847,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
143,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,82128,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
144,"Be Alright","Dean Lewis",82015,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
145,"Når Du Møder Mig (feat. Michael Williams)",Citybois,80743,https://open.spotify.com/track/2OSiCdOnBNKtEHZQpBAgLc
146,"BACK TO BUSINESS",Branco,80314,https://open.spotify.com/track/39Bu3mloRh81RhFjGzhwIm
147,"Plastic (feat. Benjamin Hav)",Pind,80126,https://open.spotify.com/track/758P0zO2goHiN3NA5OW1Qe
148,"Ballin' (with Roddy Ricch)",Mustard,79402,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
149,Bando,ANNA,79381,https://open.spotify.com/track/0kzGjSRHGVcaWxagzQwAyD
150,Savage,"Megan Thee Stallion",79357,https://open.spotify.com/track/55CHeLEfn5iJ0IIkgaa4si
151,"Post Malone (feat. RANI)","Sam Feldt",78730,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
152,Lie,"Lukas Graham",78725,https://open.spotify.com/track/27NaNvlmvOHqTF0VPjuRSD
153,Sunshine,Amina,78233,https://open.spotify.com/track/5Az6J1YuwRTkYgbYy9kOls
154,"Se Os",Citybois,78014,https://open.spotify.com/track/7ksojAMJen27uOIQ7tmnpx
155,"Lose Control",MEDUZA,78012,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
156,"Beautiful People (feat. Khalid)","Ed Sheeran",77887,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
157,"All Around The World (La La La)",R3HAB,77783,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
158,"La Trompeta (feat. MellemFingaMuzik)",Camur,77048,https://open.spotify.com/track/0oHSxbawtdWBH9N8SqCjfq
159,"Don't Rush (feat. Headie One)","Young T & Bugsey",76041,https://open.spotify.com/track/7LRmDx4pMTQuOBBwRT1MCT
160,"All My Love",Rocazino,75839,https://open.spotify.com/track/49clGe0PtbYUx3vB7tyk3A
161,Balou,"Benny Jamz",75116,https://open.spotify.com/track/4r2M86IJ1stGAI55PRRib0
162,Afstand,Bro,74855,https://open.spotify.com/track/161AiwcFxImZjuqwPP8ley
163,"Endnu (feat. Gilli, Benny Jamz & Branco)",Stepz,74491,https://open.spotify.com/track/1AwE3VLo6qlJ2xi1oS3BwE
164,"Winter Season (feat. Gilli)",Amina,74418,https://open.spotify.com/track/4XVZxIg3UjUTZxPlC5lmnj
165,næ,"Ude Af Kontrol",73589,https://open.spotify.com/track/23jbwmkkrvGJhz1J6vAXii
166,"Hurtige Hænder - Acoustic Version - Moyo Live P3","The Minds Of 99",73365,https://open.spotify.com/track/3D0VPp6nCN9dsyUjFv2BvP
167,"Alle Skuffer Over Tid - Single Edit","The Minds Of 99",72856,https://open.spotify.com/track/6a2itcAnQzfViAiAly2Eg8
168,"The Last Dance (Cover) - X Factor Denmark 2020","Alma Agger",72533,https://open.spotify.com/track/4z2BItG900ksNzMvmPufao
169,"Kom Over",KESI,72329,https://open.spotify.com/track/6Lu7LCf7t7V6X7i4NQywcT
170,"Play Date","Melanie Martinez",72234,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
171,"Love Someone","Lukas Graham",72162,https://open.spotify.com/track/0OCRwXbQRdOZ1OtB4Imsp1
172,Lonely,Jada,72106,https://open.spotify.com/track/3kTWm7rhYhf2slAPcJs3ct
173,"This City","Sam Fischer",71785,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
174,"Piece Of Your Heart",MEDUZA,70842,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
175,"BELIEVE IT",PARTYNEXTDOOR,70807,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
176,"HUS (feat. Djämes Braun)",Specktors,69735,https://open.spotify.com/track/7l6aBDnoWm5SEJnW95XAqq
177,"Snakker For Meget",Tessa,69497,https://open.spotify.com/track/5WvK9QLls6WikBoh5RrroV
178,"Som Fluer","The Minds Of 99",69441,https://open.spotify.com/track/4diMl3ee8zco6asVZNKjti
179,"This Is America","Childish Gambino",69319,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
180,"Lucid Dreams","Juice WRLD",68983,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
181,"Chicago Freestyle (feat. Giveon)",Drake,68862,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
182,"10,000 Hours (with Justin Bieber)","Dan + Shay",68439,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
183,Righteous,"Juice WRLD",68174,https://open.spotify.com/track/0OyQns5ayNK2OVaES0Vb8t
184,"lovely (with Khalid)","Billie Eilish",67988,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
185,"Lov Mig 1 Ting",Artigeardit,67703,https://open.spotify.com/track/12oT4bb3fRMGbbgs2eGzVB
186,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",67368,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
187,"Say So (feat. Nicki Minaj)","Doja Cat",67086,https://open.spotify.com/track/11VApNQCWLJdzxWrlmwzUa
188,"Jeg Vil La' Lyset Brænde","Ray Dee Ohh",66966,https://open.spotify.com/track/1rRcFwE1ydO2Y5jSmk1UIs
189,"you broke me first","Tate McRae",66694,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
190,"Sidechick (Carmon X Jamaika)",Carmon,66620,https://open.spotify.com/track/7M9YbTUwskBoI42Vj4Rkqq
191,"Sweet but Psycho","Ava Max",65740,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
192,"Bilen Skrider (feat. Orgi-E)",NODE,65468,https://open.spotify.com/track/6Yn4B0wEfKLfmtaP7KR7KA
193,Pizza,ADHD,65410,https://open.spotify.com/track/6Eily61EQjZCcbvYHuCNcJ
194,"Du Ka' Li'",Citybois,65154,https://open.spotify.com/track/0f7Z4VKDktgO4YaAXmm3SY
195,Sydpå,Bro,65043,https://open.spotify.com/track/1lahfyqBPVvBIxf3XgmQmZ
196,"Ka Du Ik",Omar,65041,https://open.spotify.com/track/4jm5AHENFhFjz5m9kXgwQ9
197,Thorns,Faustix,64640,https://open.spotify.com/track/6DuE8kXIDJ3oiCibWXmgeN
198,Comfort,Carmon,64494,https://open.spotify.com/track/3C9AbfvUQbEBBNgyWlSjYO
199,Oui,Sivas,64069,https://open.spotify.com/track/7j8K8PE1tO2TvhY15E8ZcD
200,"Baby Steps",Phlake,63839,https://open.spotify.com/track/5R2y5aw46H2ME403LN0qqF
