,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
21,"Winter Season (feat. Gilli)",Amina,259835,https://open.spotify.com/track/4XVZxIg3UjUTZxPlC5lmnj
22,"Life Is Good (feat. Drake)",Future,257555,https://open.spotify.com/track/5yY9lUy8nbvjM1Uyo1Uqoc
23,Falling,"Trevor Daniel",255604,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa
24,"Kærlighed (feat. Gilli & Kesi)",ATYPISK,248460,https://open.spotify.com/track/2xeiAqqHWYXQMWk6s2aQdw
25,"Someone You Loved","Lewis Capaldi",234791,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
26,"VERDEN VENDER",Branco,234620,https://open.spotify.com/track/1k2HuMmXVnn9X4mGZIwIi4
27,"Before You Go","Lewis Capaldi",226489,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
28,"MON CHERI (feat. Amina)",Branco,223263,https://open.spotify.com/track/6k5MGDSLnIWG2YfpiYHWd9
29,ROXANNE,"Arizona Zervas",222528,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
30,"Mer Prestige Mer Pastis",Suspekt,222044,https://open.spotify.com/track/3jWClPWqozZ2nxEpJW4q8U
31,"Fang Mig I En Brandert",Suspekt,216544,https://open.spotify.com/track/3XyoFvweTaSY9ZkxYrL90h
32,"London Town",Branco,214280,https://open.spotify.com/track/5TKuvTO4jj4trnmMnqEpoJ
33,"Adore You","Harry Styles",205867,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
34,"bad guy","Billie Eilish",204808,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
35,Gutterne,Specktors,203913,https://open.spotify.com/track/4xTlom5tmNmAvQ1FCgtfyM
36,Circles,"Post Malone",203256,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
37,"What If I Told You That I Love You","Ali Gatie",202846,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
38,MURDA,Branco,202728,https://open.spotify.com/track/4qlDY0QJDcOQO8ynl73Eer
39,"La Trompeta (feat. MellemFingaMuzik)",Camur,188043,https://open.spotify.com/track/0oHSxbawtdWBH9N8SqCjfq
40,Salt,"Ava Max",185515,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
41,"All Around Me","Justin Bieber",185249,https://open.spotify.com/track/5Py8zRKGkZvgHniVVtvNCN
42,Click,"Shooter Gang",182881,https://open.spotify.com/track/7EBg76Wh4FI35AcT6tUo84
43,Sjakalina,Tessa,179763,https://open.spotify.com/track/3LdRxPZLIouyXVFrJVLwg8
44,"Lose Control",MEDUZA,177496,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
45,Memories,"Maroon 5",176964,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
46,"Lærte Hende Alt (feat. Lærke Emilie)",ATYPISK,176718,https://open.spotify.com/track/6aq0IJ1Ftp7PoJfPum2oMM
47,"Sex On The Beach","Ude Af Kontrol",174259,https://open.spotify.com/track/3yx4uZSBSLgxaGhSqNw4RR
48,Habitual,"Justin Bieber",173508,https://open.spotify.com/track/40qyPyljksBEqlNw5sW37T
49,"Min Ven Min Ven",Suspekt,171365,https://open.spotify.com/track/0HF2AHEGLBkC6HcXVG0Pfq
50,"Come Around Me","Justin Bieber",168065,https://open.spotify.com/track/2o9LAypwGH4ctV0i9boo6d
51,"Say So","Doja Cat",163690,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
52,"J'AI MAL",AMAL,163418,https://open.spotify.com/track/1iaQCe1kB97SZw4oktDaFO
53,"MONEY MOVES",Branco,163343,https://open.spotify.com/track/3NX8JSESVnhP7pv2BTW8sU
54,"You should be sad",Halsey,162437,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
55,"Limbo (feat. Gilli)",NODE,161207,https://open.spotify.com/track/1zGwWmxXJHFes4dfkbnBUC
56,"Second Emotion (feat. Travis Scott)","Justin Bieber",154780,https://open.spotify.com/track/1PnAx788sAvcI3ZxTlEyX8
57,"Lykken Kommer",Suspekt,150355,https://open.spotify.com/track/41558pENRQoHaMIOsurjts
58,"Ride It",Regard,148967,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
59,"Know Your Worth",Khalid,148189,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
60,"To Die For","Sam Smith",147114,https://open.spotify.com/track/2ZTYlnhhV1UAReg7wIGolx
61,"Kom Og Tag Mine Øjne",Suspekt,145927,https://open.spotify.com/track/0QzXDovT4tjhFoHTyfwodV
62,"Vai Amor",Gilli,143257,https://open.spotify.com/track/7nPTjuVySLIUlgKrzTIFdb
63,"Dø I Norden",Suspekt,142685,https://open.spotify.com/track/3foPMAs7fXgx8N7ts9g8jQ
64,"If the World Was Ending - feat. Julia Michaels","JP Saxe",140548,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
65,"Viking I Blodet",Suspekt,140489,https://open.spotify.com/track/4gYOZjWxlPLlfEYeQGCmlf
66,"when the party's over","Billie Eilish",139874,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
67,Ghost,Christopher,139384,https://open.spotify.com/track/1ySdKj9IbvIRCyjPBe6NpV
68,"BELIEVER (feat. Nafe Smallz)",Branco,131393,https://open.spotify.com/track/1IWX3CqAn1r1zJd3FXFgQV
69,Lie,"Lukas Graham",127927,https://open.spotify.com/track/27NaNvlmvOHqTF0VPjuRSD
70,"Super Mario",NODE,127830,https://open.spotify.com/track/1LsZymF4MDfVMuzLkySq5P
71,"Get Me (feat. Kehlani)","Justin Bieber",127148,https://open.spotify.com/track/5VwwpU7KsLhgfbMEecedhJ
72,Available,"Justin Bieber",124291,https://open.spotify.com/track/1b6tPXXCV2fSNtR3SKWUQA
73,Changes,"Justin Bieber",124229,https://open.spotify.com/track/521Os1SMlxmsoevsqyjNmJ
74,"My Oh My (feat. DaBaby)","Camila Cabello",124157,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
75,EAZY,Branco,123629,https://open.spotify.com/track/1bcGbqUnLRFxbyxp3OcVMf
76,Burnout,Calby,123282,https://open.spotify.com/track/33dNxl8o2VT4q5a1t5mkJJ
77,Confirmation,"Justin Bieber",122540,https://open.spotify.com/track/60brXKLTC15vK0av5gIldm
78,Señorita,"Shawn Mendes",122214,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
79,"What A Man Gotta Do","Jonas Brothers",121253,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
80,"I Don't Care (with Justin Bieber)","Ed Sheeran",120868,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
81,INTRO,Branco,120528,https://open.spotify.com/track/5Wb3N1h0TEzLP32A6mu3iF
82,"Running Over (feat. Lil Dicky)","Justin Bieber",118474,https://open.spotify.com/track/75nKBP8jQu681pTNCtrEnn
83,Suicidal,"YNW Melly",118299,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
84,"Jeg Har Det Fedt",Suspekt,117488,https://open.spotify.com/track/096YMXAP2VuIKL4SUOfjOI
85,"Helt Fuckt",Suspekt,117072,https://open.spotify.com/track/2AGysG2SBU3mU87Y8Ntygo
86,"Kroppen Og Mit Ansigt (Gråvejr)",Suspekt,115911,https://open.spotify.com/track/4FdfQk1o3VAtfSkjpbRdb4
87,Bruises,"Lewis Capaldi",115228,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
88,Physical,"Dua Lipa",114485,https://open.spotify.com/track/5px6upUHM3fhOP621Edp4V
89,"FRENCH CONNECTION (feat. Daks)",Branco,114037,https://open.spotify.com/track/2geA4TuFnIvvwaNU7etlYe
90,"Sunday Best",Surfaces,113784,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
91,Balou,"Benny Jamz",113195,https://open.spotify.com/track/4r2M86IJ1stGAI55PRRib0
92,"Beautiful People (feat. Khalid)","Ed Sheeran",111348,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
93,"Sinaloa Stil","Shooter Gang",110673,https://open.spotify.com/track/1tNuRv1Wcagp2f3FVcgknp
94,"Lose You To Love Me","Selena Gomez",109383,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
95,DANCE,CLMD,107197,https://open.spotify.com/track/6TfeXwJihJRuBW3mFpib6J
96,"Weekend Hver Dag","Josef Og Elias",106962,https://open.spotify.com/track/7FreZPHSPVyZKBDYtFXTJf
97,Paris,"Lord Siva",106853,https://open.spotify.com/track/1NgeW6kFhdqAvEKgKYhf1s
98,"lovely (with Khalid)","Billie Eilish",106413,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
99,"NO GAMES",Branco,106324,https://open.spotify.com/track/1J5Tjz1SK5oe43febMceje
100,"Unz Unz",Specktors,106270,https://open.spotify.com/track/2vjKei86vFPZBodhXEqEmX
101,"10,000 Hours (with Justin Bieber)","Dan + Shay",104546,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
102,Shallow,"Lady Gaga",103929,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
103,"Give No Fxk",Migos,102775,https://open.spotify.com/track/6ZelF5APDN5r6XnFqcnvWR
104,"Som Fluer","The Minds Of 99",102465,https://open.spotify.com/track/4diMl3ee8zco6asVZNKjti
105,"Blueberry Faygo","Lil Mosey",102229,https://open.spotify.com/track/6wJYhPfqk3KGhHRG76WzOh
106,"Plastic (feat. Benjamin Hav)",Pind,102102,https://open.spotify.com/track/758P0zO2goHiN3NA5OW1Qe
107,"LEVEL UP",Branco,102044,https://open.spotify.com/track/4PmC3V2AQCyFXLknSIW4JB
108,"Det Goe Det Grønne",Suspekt,99674,https://open.spotify.com/track/0awAhV1AnO2f61Z43XvqUT
109,"Some Say",Nea,98930,https://open.spotify.com/track/4poybupy26pTWPr9zY1i7h
110,E.T.A.,"Justin Bieber",97224,https://open.spotify.com/track/6PzOPrXx8tJEqace76yrv2
111,"Ayy Macarena",Tyga,97002,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
112,Flytilstand,"Benny Jamz",96744,https://open.spotify.com/track/6q90mFphEXrrBfIXAbDLY3
113,"En Sang (feat. Gucci Mane)","Emil Stabil",96680,https://open.spotify.com/track/1hwYGaUz6V4odyt0u0QlKf
114,"That's What Love Is","Justin Bieber",96097,https://open.spotify.com/track/2hLu8L8SNfCN4yKyPdX0h3
115,"Take It Out On Me","Justin Bieber",95834,https://open.spotify.com/track/39nTNk5MfyiiRupTwn1iyC
116,"Higher Love",Kygo,95105,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
117,"Love Someone","Lukas Graham",94598,https://open.spotify.com/track/0OCRwXbQRdOZ1OtB4Imsp1
118,"Sindssyge Ting",Suspekt,94499,https://open.spotify.com/track/71AKfOIIb2qbXP9kUYUsF0
119,MOTIVATION,Branco,94196,https://open.spotify.com/track/054IaHMArRfHbI3S7NpCOo
120,"Never Seen the Rain","Tones And I",94160,https://open.spotify.com/track/2grAr8pWMuLWn8ZYEE9wDV
121,"Ingenting At Sige (feat. NODE)",Gilli,93054,https://open.spotify.com/track/6WZHm21UPkvcmh5VLjhFZg
122,Okay,Tessa,92245,https://open.spotify.com/track/4HtQ1OKauyaDx1jIos6Zmv
123,July,"Noah Cyrus",92032,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
124,Brandvarm,"Josef Og Elias",91731,https://open.spotify.com/track/5B6QJikgE2fsGpR1BBkapc
125,"Culo (feat. Branco)",Gilli,91519,https://open.spotify.com/track/49vQclrdXkZXMJnD0VN3qZ
126,Energi,Xabski,90968,https://open.spotify.com/track/6WqE1C4BspkCQmeIbQfVI1
127,"At Least For Now","Justin Bieber",90730,https://open.spotify.com/track/6VLkgf5YmLixsabdqiCVGU
128,"Be Alright","Dean Lewis",90481,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
129,stupid,"Tate McRae",89131,https://open.spotify.com/track/4k3uABcX9iaGlt5pRJhumi
130,Hundetimen,Suspekt,88890,https://open.spotify.com/track/3jSVLArHSoETY7ue5aMkmi
131,"HIGHEST IN THE ROOM","Travis Scott",88492,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
132,"Jaloux (feat. ATYPISK)",Simsey,88476,https://open.spotify.com/track/6VW9gXYrQiTaWiR2Svql03
133,"ocean eyes","Billie Eilish",88176,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU
134,SUGAR,BROCKHAMPTON,88058,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
135,"Post Malone (feat. RANI)","Sam Feldt",86639,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
136,"hot girl bummer",blackbear,85931,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
137,"BDK (feat. Gilli)",KESI,84529,https://open.spotify.com/track/6ZvA8Difc7oFBxfZXJ6JuT
138,"Endnu (feat. Gilli, Benny Jamz & Branco)",Stepz,84174,https://open.spotify.com/track/1AwE3VLo6qlJ2xi1oS3BwE
139,"High Fashion (feat. Mustard)","Roddy Ricch",84067,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
140,"Sektion (feat. Branco & Gilli)","Benny Jamz",83755,https://open.spotify.com/track/4vdIHpg2MlGO6WnHZE6oeW
141,"Ballin' (with Roddy Ricch)",Mustard,82339,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
142,"Piece Of Your Heart",MEDUZA,81867,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
143,"Nik & Jay (feat. Benjamin Hav)",TopGunn,81463,https://open.spotify.com/track/151GbWJcajt35sN4T309vF
144,Nino,"Michael Williams",80479,https://open.spotify.com/track/219jZRY9zVkrunULslRLvD
145,"Hurtige Hænder - Acoustic Version - Moyo Live P3","The Minds Of 99",80019,https://open.spotify.com/track/3D0VPp6nCN9dsyUjFv2BvP
146,"Op A","Ude Af Kontrol",79751,https://open.spotify.com/track/79JoAfAjEcCtFYyeJCGwkK
147,"Dobbelt (feat. Dayzon)",Jamaika,79673,https://open.spotify.com/track/332HLjESTywYrDN5is9mdT
148,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",78177,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
149,"Finde Tilbage",Citybois,77585,https://open.spotify.com/track/2PULF2IhwRZg7Qpx3x4lHg
150,"Alle Skuffer Over Tid - Single Edit","The Minds Of 99",76987,https://open.spotify.com/track/6a2itcAnQzfViAiAly2Eg8
151,"bury a friend","Billie Eilish",76354,https://open.spotify.com/track/4SSnFejRGlZikf02HLewEF
152,"Efter Mig",Jimilian,76142,https://open.spotify.com/track/5Mbtof5Olmn8JDvm6PI1Az
153,"Vossi Bop",Stormzy,75664,https://open.spotify.com/track/5DXKtoZLm31msT7tNGNHLG
154,"Sweet but Psycho","Ava Max",75431,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
155,"Lov Mig 1 Ting",Artigeardit,75363,https://open.spotify.com/track/12oT4bb3fRMGbbgs2eGzVB
156,Prioritet,"Tyrees Tyr",75214,https://open.spotify.com/track/26bE8GOm9IZO7thaKXM1um
157,"Watermelon Sugar","Harry Styles",74681,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
158,"Lucid Dreams","Juice WRLD",74554,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
159,"Idiot (feat. Karl William)",Artigeardit,74130,https://open.spotify.com/track/0tyDCQ9jftD7oeswh9KrXX
160,"How Do You Sleep?","Sam Smith",73454,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
161,"Snakker For Meget",Tessa,73203,https://open.spotify.com/track/5WvK9QLls6WikBoh5RrroV
162,"All In",Branco,73079,https://open.spotify.com/track/59iEMlCecSDtur0rlSOmvX
163,"After Hours","The Weeknd",73070,https://open.spotify.com/track/4ejyZ4uJEXUURcgKp1kP8v
164,"Dancing On My Own","Calum Scott",72601,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
165,"death bed (coffee for your head)",Powfu,72483,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
166,"Kinky Fætter",Suspekt,71517,https://open.spotify.com/track/5zyEUkL2SNiJQ4iQVnhWkk
167,"All Around The World (La La La)",R3HAB,71051,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
168,"Some Say - Felix Jaehn Remix",Nea,71029,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
169,"Break My Stride","Matthew Wilder",70941,https://open.spotify.com/track/1mCsF9Tw4AkIZOjvZbZZdT
170,"Say You Won't Let Go","James Arthur",70510,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
171,"Monte Carlo",Jimilian,70260,https://open.spotify.com/track/4qTzlVKdemz4egoePc5GsV
172,"Det Kom Som Et Chok",Citybois,70141,https://open.spotify.com/track/6SXQfhSHLG3SoqAUZ3g3Pt
173,Gothersgade,Artigeardit,69761,https://open.spotify.com/track/2fzuN1At48Wz4hdP4hXqNq
174,"South of the Border (feat. Camila Cabello & Cardi B)","Ed Sheeran",69751,https://open.spotify.com/track/4vUmTMuQqjdnvlZmAH61Qk
175,"Fuck Af (feat. Milbo)","Fie Laursen",69468,https://open.spotify.com/track/7iXrDMiAinSZpD1M6zyBKY
176,Pizza,ADHD,69434,https://open.spotify.com/track/6Eily61EQjZCcbvYHuCNcJ
177,"Bandit (with YoungBoy Never Broke Again)","Juice WRLD",69271,https://open.spotify.com/track/6Gg1gjgKi2AK4e0qzsR7sd
178,Eleven,Khalid,69258,https://open.spotify.com/track/1ToprX3cpBiXoAe5eNSk74
179,"all the good girls go to hell","Billie Eilish",68252,https://open.spotify.com/track/6IRdLKIyS4p7XNiP8r6rsx
180,"This City","Sam Fischer",68201,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
181,"3 Nights","Dominic Fike",68031,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
182,næ,"Ude Af Kontrol",67752,https://open.spotify.com/track/23jbwmkkrvGJhz1J6vAXii
183,"Yummy - Summer Walker Remix","Justin Bieber",67532,https://open.spotify.com/track/2FBpJGt00G0h1q0RHuqaGO
184,"Eastside (with Halsey & Khalid)","benny blanco",67234,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
185,Rare,"Selena Gomez",66819,https://open.spotify.com/track/7HMmFQsKsljwTw8bS7lu19
186,"Ka Du Ik",Omar,66728,https://open.spotify.com/track/4jm5AHENFhFjz5m9kXgwQ9
187,"Proletar (Hvor Jeg Står)",Suspekt,66660,https://open.spotify.com/track/4XNxIEYsEjK2Cu67brXBGq
188,Lovesong,"Rasmus Seebach",66655,https://open.spotify.com/track/5RQPWVOhfVkSQfHiR5tvK0
189,Heartless,"The Weeknd",66594,https://open.spotify.com/track/57vxBYXtHMk6H1aD29V7PU
190,"RITMO (Bad Boys For Life)","Black Eyed Peas",66428,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf
191,Thorns,Faustix,65983,https://open.spotify.com/track/6DuE8kXIDJ3oiCibWXmgeN
192,"Goodbyes (Feat. Young Thug)","Post Malone",65926,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
193,"Helt Stabil",Fouli,65840,https://open.spotify.com/track/74UxMl2RwVslYvWd9cGmlL
194,"Sig Mig",Citybois,65558,https://open.spotify.com/track/2kDVTfMiMP8ignU2hU2yCB
195,"No Idea","Don Toliver",65263,https://open.spotify.com/track/3VyjsVV24RmBIbWJAeUJNu
196,BOP,DaBaby,64752,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
197,"Bohemian Rhapsody - 2011 Mix",Queen,64658,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv
198,"Don't Call Me Up",Mabel,64623,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
199,"Let Me Down Slowly","Alec Benjamin",64465,https://open.spotify.com/track/2qxmye6gAegTMjLKEBoR3d
200,"All I Want - From ""High School Musical: The Musical: The Series""","Olivia Rodrigo",63956,https://open.spotify.com/track/4Yxc55NX3tAXC2mHRAhtcW
