,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
56,"Know Your Worth",Khalid,129132,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
57,ROXANNE,"Arizona Zervas",129009,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
58,"Boss Bitch","Doja Cat",128926,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
59,"everything i wanted","Billie Eilish",127261,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
60,"Nobody's Lover (feat. Lord Siva)",Clara,124268,https://open.spotify.com/track/6DtelsNA9n8aIkKhBhHk4g
61,Nudes,Jada,122437,https://open.spotify.com/track/1un8VQdm76q7UsLtIGvR2B
62,"Ride It",Regard,122141,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
63,"@ MEH","Playboi Carti",121885,https://open.spotify.com/track/5UusfWUMMLEXLMc1ViNZoe
64,"Own It (feat. Ed Sheeran & Burna Boy)",Stormzy,121810,https://open.spotify.com/track/4QPEwDdOMhY7rNS05mTyMR
65,Amsterdam,Fouli,121624,https://open.spotify.com/track/6LDCpaEEwymjW8Fj3l896N
66,"If the World Was Ending - feat. Julia Michaels","JP Saxe",120985,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
67,"CITY OF ANGELS",24kGoldn,119490,https://open.spotify.com/track/6ap9lSRJ0iLriGLqoJ44cq
68,"Breaking Me",Topic,118926,https://open.spotify.com/track/3H7ihDc1dqLriiWXwsc2po
69,"ily (i love you baby) (feat. Emilee)","Surf Mesa",118522,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
70,"VERDEN VENDER",Branco,116476,https://open.spotify.com/track/1k2HuMmXVnn9X4mGZIwIi4
71,"BACK TO BUSINESS",Branco,115667,https://open.spotify.com/track/39Bu3mloRh81RhFjGzhwIm
72,Sunshine,Amina,115394,https://open.spotify.com/track/5Az6J1YuwRTkYgbYy9kOls
73,"Some Say - Felix Jaehn Remix",Nea,114109,https://open.spotify.com/track/7C1trmcQQ5n5RNy4l6ziCv
74,Memories,"Maroon 5",112408,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
75,"bad guy","Billie Eilish",112209,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
76,"Like It Is",Kygo,111783,https://open.spotify.com/track/3frUvGrmGcay91lvFbOgsN
77,"Super Mario",NODE,110182,https://open.spotify.com/track/1LsZymF4MDfVMuzLkySq5P
78,"Beautiful People (feat. Khalid)","Ed Sheeran",108521,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
79,"Lærte Hende Alt (feat. Lærke Emilie)",ATYPISK,107775,https://open.spotify.com/track/6aq0IJ1Ftp7PoJfPum2oMM
80,"FIND MY WAY",DaBaby,107496,https://open.spotify.com/track/1gVCEnryJhkdQcuC0Kbvor
81,"Kings & Queens","Ava Max",107049,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
82,"Lose Control",MEDUZA,105607,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
83,Bruises,"Lewis Capaldi",103607,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
84,"føler mig selv 100","andreas odbjerg",101481,https://open.spotify.com/track/7iuM7vnvSjX9qqcuFtij1T
85,"Walk Em Down (feat. Roddy Ricch)","NLE Choppa",101248,https://open.spotify.com/track/4cSSL3YafYjM3yjgFO1vJg
86,Paris,"Lord Siva",100819,https://open.spotify.com/track/1NgeW6kFhdqAvEKgKYhf1s
87,"Kender Ham Godt","Young Juu",100599,https://open.spotify.com/track/781hm63hoGyBWLz0eVGmSQ
88,Señorita,"Shawn Mendes",100230,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
89,Physical,"Dua Lipa",99007,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
90,"La Trompeta (feat. MellemFingaMuzik)",Camur,95587,https://open.spotify.com/track/0oHSxbawtdWBH9N8SqCjfq
91,"I Don't Care (with Justin Bieber)","Ed Sheeran",95226,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
92,Selfish,"Madison Beer",95097,https://open.spotify.com/track/4PV0uE5pZSh44E3NqNNDEH
93,"Unz Unz",Specktors,94904,https://open.spotify.com/track/2vjKei86vFPZBodhXEqEmX
94,"Nådig (feat. NODE)","Larry 44",92404,https://open.spotify.com/track/31qCRqNGYDbnAs143bWUBa
95,"Ballin' (with Roddy Ricch)",Mustard,91549,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
96,"Thank You [Not So Bad]",VIZE,91448,https://open.spotify.com/track/4AqN8IdKCfItCSbuaFch81
97,Lie,"Lukas Graham",90346,https://open.spotify.com/track/27NaNvlmvOHqTF0VPjuRSD
98,"HIGHEST IN THE ROOM","Travis Scott",89507,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
99,"Post Malone (feat. RANI)","Sam Feldt",88759,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
100,DANCE,CLMD,88321,https://open.spotify.com/track/6TfeXwJihJRuBW3mFpib6J
101,"Verden I Farver",Hjalmer,88182,https://open.spotify.com/track/2WvYczIOs8NnJ5KATAPDuH
102,"Ingenting At Sige (feat. NODE)",Gilli,87294,https://open.spotify.com/track/6WZHm21UPkvcmh5VLjhFZg
103,Shallow,"Lady Gaga",87190,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
104,"I'll Wait",Kygo,86559,https://open.spotify.com/track/6Q3K9gVUZRMZqZKrXovbM2
105,"10,000 Hours (with Justin Bieber)","Dan + Shay",86517,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
106,"Culo (feat. Branco)",Gilli,86501,https://open.spotify.com/track/49vQclrdXkZXMJnD0VN3qZ
107,"Higher Love",Kygo,86401,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY
108,"Be Alright","Dean Lewis",85606,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
109,"En Sang (feat. Gucci Mane)","Emil Stabil",85017,https://open.spotify.com/track/1hwYGaUz6V4odyt0u0QlKf
110,"Op A","Ude Af Kontrol",84911,https://open.spotify.com/track/79JoAfAjEcCtFYyeJCGwkK
111,Astronomia,Vicetone,84463,https://open.spotify.com/track/665AK0ovB11McZRwfa852G
112,"What A Man Gotta Do","Jonas Brothers",83171,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
113,Nino,"Michael Williams",82750,https://open.spotify.com/track/219jZRY9zVkrunULslRLvD
114,"Efter Mig",Jimilian,82402,https://open.spotify.com/track/5Mbtof5Olmn8JDvm6PI1Az
115,"lovely (with Khalid)","Billie Eilish",81994,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
116,"You should be sad",Halsey,81734,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
117,Freedom,Kygo,81634,https://open.spotify.com/track/5Gj1wG8b12VQdEd3hUuSwo
118,"Som Fluer","The Minds Of 99",80706,https://open.spotify.com/track/4diMl3ee8zco6asVZNKjti
119,"Love Someone","Lukas Graham",80357,https://open.spotify.com/track/0OCRwXbQRdOZ1OtB4Imsp1
120,Balou,"Benny Jamz",80335,https://open.spotify.com/track/4r2M86IJ1stGAI55PRRib0
121,"Rum Bum Bum - Hedegaard Remix",NAVID,80309,https://open.spotify.com/track/6vZ9Fgoy6lDqCbYNI67Ewt
122,"BDK (feat. Gilli)",KESI,80077,https://open.spotify.com/track/6ZvA8Difc7oFBxfZXJ6JuT
123,"Finde Tilbage",Citybois,79772,https://open.spotify.com/track/2PULF2IhwRZg7Qpx3x4lHg
124,Sjakalina,Tessa,79764,https://open.spotify.com/track/3LdRxPZLIouyXVFrJVLwg8
125,Brandvarm,"Josef Og Elias",79371,https://open.spotify.com/track/5B6QJikgE2fsGpR1BBkapc
126,Comfort,Carmon,79012,https://open.spotify.com/track/3C9AbfvUQbEBBNgyWlSjYO
127,Ballerina,Merro8,78505,https://open.spotify.com/track/3mHvam6SQUfgiGgHe2uFaU
128,"Nik & Jay (feat. Benjamin Hav)",TopGunn,78316,https://open.spotify.com/track/151GbWJcajt35sN4T309vF
129,"Po Po",ZK,77921,https://open.spotify.com/track/3g1yNMutQGZUmcaVArVaf2
130,Dior,"Pop Smoke",77586,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
131,"After Hours","The Weeknd",77381,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag
132,"All Around The World (La La La)",R3HAB,76606,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
133,"Piece Of Your Heart",MEDUZA,76513,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
134,"Sinaloa Stil","Shooter Gang",76034,https://open.spotify.com/track/1tNuRv1Wcagp2f3FVcgknp
135,"This City","Sam Fischer",75915,https://open.spotify.com/track/3H3r2nKWa3Yk5gt8xgmsEt
136,"Plastic (feat. Benjamin Hav)",Pind,75549,https://open.spotify.com/track/758P0zO2goHiN3NA5OW1Qe
137,"Sweet but Psycho","Ava Max",75205,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
138,"when the party's over","Billie Eilish",75064,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I
139,"Hurtige Hænder - Acoustic Version - Moyo Live P3","The Minds Of 99",74275,https://open.spotify.com/track/3D0VPp6nCN9dsyUjFv2BvP
140,"What If I Told You That I Love You","Ali Gatie",73227,https://open.spotify.com/track/3cqPu20DGTGUoZtbJH2Dmi
141,"Alle Skuffer Over Tid - Single Edit","The Minds Of 99",73095,https://open.spotify.com/track/6a2itcAnQzfViAiAly2Eg8
142,"Endnu (feat. Gilli, Benny Jamz & Branco)",Stepz,72842,https://open.spotify.com/track/1AwE3VLo6qlJ2xi1oS3BwE
143,July,"Noah Cyrus",72167,https://open.spotify.com/track/5a6pdCHlWS2ekOOQ70QnAr
144,"All My Love",Rocazino,72032,https://open.spotify.com/track/49clGe0PtbYUx3vB7tyk3A
145,"No Time To Die","Billie Eilish",71893,https://open.spotify.com/track/73SpzrcaHk0RQPFP73vqVR
146,"Blitz, Baby",Jung,71371,https://open.spotify.com/track/2dSK7HZu6mxsb0Lx82CxeY
147,Thorns,Faustix,71317,https://open.spotify.com/track/6DuE8kXIDJ3oiCibWXmgeN
148,"Sig Mig",Citybois,71122,https://open.spotify.com/track/2kDVTfMiMP8ignU2hU2yCB
149,"Limbo (feat. Gilli)",NODE,70958,https://open.spotify.com/track/1zGwWmxXJHFes4dfkbnBUC
150,"Still Alive",Maximillian,70414,https://open.spotify.com/track/6Ldq5GpaIafEi67Cuh2h3X
151,"Lucid Dreams","Juice WRLD",69792,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
152,"Se Os",Citybois,69212,https://open.spotify.com/track/4qgyniHGf79c1UUiIOY368
153,Yummy,"Justin Bieber",68538,https://open.spotify.com/track/16wAOAZ2OkqoIDN7TpChjR
154,Corona,ADHD,68509,https://open.spotify.com/track/0frObKN0bCAAFmFMnIdOU1
155,"Sunflower - Spider-Man: Into the Spider-Verse","Post Malone",68394,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY
156,"Weekend Hver Dag","Josef Og Elias",67749,https://open.spotify.com/track/7FreZPHSPVyZKBDYtFXTJf
157,Boyfriend,"Selena Gomez",67677,https://open.spotify.com/track/4QnC1bIaMSfDQvF4XDhV5M
158,Falling,"Harry Styles",67541,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
159,"hot girl bummer",blackbear,67215,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku
160,"Don't Call Me Up",Mabel,66980,https://open.spotify.com/track/5WHTFyqSii0lmT9R21abT8
161,goosebumps,"Travis Scott",66936,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
162,"Eastside (with Halsey & Khalid)","benny blanco",66884,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU
163,"Dancing On My Own","Calum Scott",66604,https://open.spotify.com/track/2BOqDYLOJBiMOXShCV1neZ
164,"Monte Carlo",Jimilian,66599,https://open.spotify.com/track/4qTzlVKdemz4egoePc5GsV
165,"Save Your Tears","The Weeknd",66443,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
166,Okay,Tessa,66428,https://open.spotify.com/track/4HtQ1OKauyaDx1jIos6Zmv
167,Flytilstand,"Benny Jamz",66380,https://open.spotify.com/track/6q90mFphEXrrBfIXAbDLY3
168,"The Take (feat. Chris Brown)","Tory Lanez",65627,https://open.spotify.com/track/0Odu228D0yGcFySGuxU4rY
169,næ,"Ude Af Kontrol",65310,https://open.spotify.com/track/23jbwmkkrvGJhz1J6vAXii
170,"Say You Won't Let Go","James Arthur",64895,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
171,"Ka Du Ik",Omar,64293,https://open.spotify.com/track/4jm5AHENFhFjz5m9kXgwQ9
172,Pizza,ADHD,64214,https://open.spotify.com/track/6Eily61EQjZCcbvYHuCNcJ
173,"How Do You Sleep?","Sam Smith",64062,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y
174,24/7,"Scarlet Pleasure",63968,https://open.spotify.com/track/7Gh29sTql3Yln7gzOB6QZG
175,"All In",Branco,63762,https://open.spotify.com/track/59iEMlCecSDtur0rlSOmvX
176,"Typisk Mig",Jimilian,63636,https://open.spotify.com/track/3dohd3QOpfp03fRuxiQil9
177,"SICKO MODE","Travis Scott",63227,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
178,"Sidechick (Carmon X Jamaika)",Carmon,62834,https://open.spotify.com/track/7M9YbTUwskBoI42Vj4Rkqq
179,"Under Stjernerne På Himlen","Rasmus Seebach",62702,https://open.spotify.com/track/2RKQ6S9N9s0BHmW1zvjaoS
180,"Lov Mig 1 Ting",Artigeardit,62365,https://open.spotify.com/track/12oT4bb3fRMGbbgs2eGzVB
181,Heartless,"The Weeknd",62289,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8
182,"Jeg Vil La' Lyset Brænde","Ray Dee Ohh",62253,https://open.spotify.com/track/1rRcFwE1ydO2Y5jSmk1UIs
183,LMK,"Lil Xxel",61936,https://open.spotify.com/track/0efL46uAuNEfukXQYsbPlX
184,Youngblood,"5 Seconds of Summer",61778,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
185,"Crying In The Sun",Faustix,61768,https://open.spotify.com/track/0VQUyufAldw4Eitv71TPmg
186,"Body (feat. brando)","Loud Luxury",61568,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
187,"PICK UP (feat. Quavo)",DaBaby,60952,https://open.spotify.com/track/5gNOINI5dXZVom2b36LMOd
188,"Big City, Bright Lights","The Minds Of 99",60854,https://open.spotify.com/track/4OX02iKVaZDO2QdOA7HHr4
189,"My Oh My (feat. DaBaby)","Camila Cabello",60809,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
190,"Sweet Dreams (Are Made of This)",Winati,60639,https://open.spotify.com/track/1o9D0rUusi2V5idyOEOPII
191,JUNGLE,MellemFingaMuzik,60490,https://open.spotify.com/track/0VWTSWZVask2dSMShSphvM
192,"Ayy Macarena",Tyga,60416,https://open.spotify.com/track/6LcauUZjF1eXQrgqMUecHX
193,"Lose You To Love Me","Selena Gomez",60168,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
194,"MON CHERI (feat. Amina)",Branco,60125,https://open.spotify.com/track/6k5MGDSLnIWG2YfpiYHWd9
195,Lovesong,"Rasmus Seebach",60100,https://open.spotify.com/track/5RQPWVOhfVkSQfHiR5tvK0
196,"Watermelon Sugar","Harry Styles",60092,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY
197,"Level of Concern","Twenty One Pilots",59548,https://open.spotify.com/track/6xZ4Q2k2ompmDppyeESIY8
198,"3 Nights","Dominic Fike",59486,https://open.spotify.com/track/0uI7yAKUf52Cn7y3sYyjiX
199,"Hold Me While You Wait","Lewis Capaldi",59445,https://open.spotify.com/track/60iSKGrGazRzICtMjADNSM
200,"Detaljen (feat. Fouli)",TopGunn,59424,https://open.spotify.com/track/7FXfrOsoBv8AU9E7hWRTbH
