,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
51,"Get Money (Motivation Session)",Branco,136616,https://open.spotify.com/track/39RRlNfnL18TNJ2i7XYxhH
52,"Before You Go","Lewis Capaldi",134863,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
53,"GREECE (feat. Drake)","DJ Khaled",131117,https://open.spotify.com/track/35RJhm1pEovTBwnNR0zWad
54,Lighter,Skinz,130181,https://open.spotify.com/track/1W1Hnd1AKXT4XHykem8sJE
55,Nudes,Jada,127436,https://open.spotify.com/track/1un8VQdm76q7UsLtIGvR2B
56,"ily (i love you baby) (feat. Emilee)","Surf Mesa",127315,https://open.spotify.com/track/62aP9fBQKYKxi7PDXwcUAS
57,"Toosie Slide",Drake,126562,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA
58,"Rain On Me (with Ariana Grande)","Lady Gaga",125571,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
59,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","Jack Harlow",125490,https://open.spotify.com/track/2MbdDtCv5LUVjYy9RuGTgC
60,"Fuck Dig (feat. Tobias Rahim)","Emil Lange",122164,https://open.spotify.com/track/6sdz0Z3jsKs2gNN8WsftiB
61,"Intentions (feat. Quavo)","Justin Bieber",120704,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
62,"London Town",Branco,119975,https://open.spotify.com/track/5TKuvTO4jj4trnmMnqEpoJ
63,"Room For Love","Lord Siva",119548,https://open.spotify.com/track/4X1r74w09Ok0KgHSziwVWA
64,"Vai Amor",Gilli,119040,https://open.spotify.com/track/7nPTjuVySLIUlgKrzTIFdb
65,"føler mig selv 100","andreas odbjerg",117673,https://open.spotify.com/track/7iuM7vnvSjX9qqcuFtij1T
66,"Stuck with U (with Justin Bieber)","Ariana Grande",117535,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
67,"Corolla (feat. Branco)",Sinds,114516,https://open.spotify.com/track/5VDso6McCTCa6mgO5CBBsO
68,"Break My Heart","Dua Lipa",114416,https://open.spotify.com/track/017PF4Q3l4DBUiWoXk4OWT
69,"PUB G (feat. Branco & Larry 44)",LOLO,114286,https://open.spotify.com/track/0alp0O9d7KTtAF1QnBqqiv
70,"Kærlighed (feat. Gilli & Kesi)",ATYPISK,112192,https://open.spotify.com/track/2xeiAqqHWYXQMWk6s2aQdw
71,"Blitz, Baby",Jung,111495,https://open.spotify.com/track/2dSK7HZu6mxsb0Lx82CxeY
72,Gutterne,Specktors,109938,https://open.spotify.com/track/4fPd5WKY0Qf9eeg0pHowA1
73,"TKN (feat. Travis Scott)",ROSALÍA,109155,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
74,"Nobody's Lover (feat. Lord Siva)",Clara,107988,https://open.spotify.com/track/6DtelsNA9n8aIkKhBhHk4g
75,"Slip Away",Phlake,106916,https://open.spotify.com/track/65OZiiwtjWVtS0WZdG2wmO
76,Ghost,Christopher,105781,https://open.spotify.com/track/1ySdKj9IbvIRCyjPBe6NpV
77,"Rum Bum Bum - Hedegaard Remix",NAVID,104364,https://open.spotify.com/track/6vZ9Fgoy6lDqCbYNI67Ewt
78,"NO SKRUB$",TopGunn,104283,https://open.spotify.com/track/6iV6FxCwplHr8IzwdnX5xX
79,"Vil Du Med…",Suspekt,103133,https://open.spotify.com/track/1krkFcdC579tuWC334yn1z
80,"Hate The Other Side (with Marshmello & The Kid Laroi)","Juice WRLD",102743,https://open.spotify.com/track/66FgjA5ZQJJuypFG1bc8se
81,SOS,"Scarlet Pleasure",102590,https://open.spotify.com/track/6ST1zKFmiLMxzvDkOquGgy
82,Conversations,"Juice WRLD",102314,https://open.spotify.com/track/2fZTS0VboxRpF0FdfY7E5P
83,Supalonely,BENEE,102189,https://open.spotify.com/track/4nK5YrxbMGZstTLbvj6Gxw
84,"Genie In A Bottle",Faustix,101818,https://open.spotify.com/track/3xTj27LibA0NDDvHNiFPpG
85,"Bare Dans",KIDD,100859,https://open.spotify.com/track/64NE79ro3Tys4qbek51rBP
86,"death bed (coffee for your head)",Powfu,100079,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
87,"Go Crazy","Chris Brown",99460,https://open.spotify.com/track/1IIKrJVP1C9N7iPtG6eOsK
88,"Så'n der",Tessa,98613,https://open.spotify.com/track/7fuPKXieOyX6mkFHkfcIJd
89,"Be Kind (with Halsey)",Marshmello,98174,https://open.spotify.com/track/3Z8FwOEN59mRMxDCtb8N0A
90,GoMore,"Larry 44",97321,https://open.spotify.com/track/7mMFdBkZR8cpbbp4F75yvq
91,"Ny Dag",Stepz,97057,https://open.spotify.com/track/066AN3APAXFBkaliW7I4DB
92,GOOBA,6ix9ine,96017,https://open.spotify.com/track/4NhDYoQTYCdWHTvlbGVgwo
93,"What's Love Got to Do with It",Kygo,95935,https://open.spotify.com/track/3Be7CLdHZpyzsVijme39cW
94,Salt,"Ava Max",95080,https://open.spotify.com/track/7vgv8KZBSo0TPzyIWG9yzV
95,"Kings & Queens","Ava Max",92449,https://open.spotify.com/track/76nqCfJOcFFWBJN32PAksn
96,"Min Bror (Josef Og Elias X ICEKIID)","Josef Og Elias",91095,https://open.spotify.com/track/7ucXd8IbW11iUAOqxmZo7k
97,"Frisk På Det Hele",Jimilian,90775,https://open.spotify.com/track/1F4JbUpQIZjr4PVgYJU4j9
98,Circles,"Post Malone",90629,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb
99,"All My Love",Rocazino,90465,https://open.spotify.com/track/49clGe0PtbYUx3vB7tyk3A
100,"Ride It",Regard,89840,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
101,"Don't Start Now","Dua Lipa",89238,https://open.spotify.com/track/3PfIrDoz19wz7qK7tYeu62
102,DANCE,CLMD,88634,https://open.spotify.com/track/6TfeXwJihJRuBW3mFpib6J
103,"Zum Zum - Balken Remix",Balken,88105,https://open.spotify.com/track/3D5UFWr3DjAxVJIlZ7RlXh
104,Paris,"Lord Siva",87548,https://open.spotify.com/track/1NgeW6kFhdqAvEKgKYhf1s
105,"Unz Unz",Specktors,87458,https://open.spotify.com/track/593Jq3pm0OleC7Mz6STFFk
106,Sandheden,Jimilian,86201,https://open.spotify.com/track/4mWw2Yt7o14GkkIdTrrxuc
107,Gangstas,"Pop Smoke",86190,https://open.spotify.com/track/1hg3RlqFZXJb5YgRoK9qmF
108,Gelato,"Benny Jamz",86031,https://open.spotify.com/track/3dradzYJqQ88RJEuQhXt5d
109,"Super Mario",NODE,85749,https://open.spotify.com/track/1LsZymF4MDfVMuzLkySq5P
110,"Uh Nana","Shooter Gang",85606,https://open.spotify.com/track/3bAWr8Imdyy0xdPgdRAAGs
111,Righteous,"Juice WRLD",85127,https://open.spotify.com/track/615vw74T1NebV8pKoutm2J
112,"Glo På Mig",Tessa,84706,https://open.spotify.com/track/0u2HxcwML2msMuuKUvpck8
113,"Lose Somebody",Kygo,82289,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
114,"Head & Heart (feat. MNEK)","Joel Corry",81898,https://open.spotify.com/track/6cx06DFPPHchuUAcTxznu9
115,ZERO,I$WAAL,80798,https://open.spotify.com/track/63hCE36av048sJCsxi2l90
116,"Adore You","Harry Styles",79645,https://open.spotify.com/track/3jjujdWJ72nww5eGnfs2E7
117,"I'm Just Feelin' (Du Du Du)",Imanbek,79427,https://open.spotify.com/track/73ThEGwF5i9GrsXXGyZBRa
118,"Be Alright","Dean Lewis",79307,https://open.spotify.com/track/5qrSlOut2rNAWv3ubArkNy
119,Bruises,"Lewis Capaldi",78677,https://open.spotify.com/track/4Of7rzpRpV1mWRbhp5rAqG
120,"Glemmer Alting",Faustix,78247,https://open.spotify.com/track/52OdlOXMRYH9hNa1xpRVj1
121,"Op A","Ude Af Kontrol",78247,https://open.spotify.com/track/79JoAfAjEcCtFYyeJCGwkK
122,"Lærte Hende Alt (feat. Lærke Emilie)",ATYPISK,77846,https://open.spotify.com/track/6aq0IJ1Ftp7PoJfPum2oMM
123,"The Box","Roddy Ricch",77562,https://open.spotify.com/track/0nbXyq5TXYPCO7pr3N8S4I
124,Robbery,"Juice WRLD",77363,https://open.spotify.com/track/6Hj9jySrnFppAI0sEMCZpJ
125,"En Sang (feat. Gucci Mane)","Emil Stabil",77136,https://open.spotify.com/track/1hwYGaUz6V4odyt0u0QlKf
126,"Mood Swings (feat. Lil Tjay)","Pop Smoke",76890,https://open.spotify.com/track/5rZlwNFl01HqLWBQGryKSm
127,"WHATS POPPIN","Jack Harlow",76537,https://open.spotify.com/track/1jaTQ3nqY3oAAYyCTbIvnM
128,"Know Your Worth",Khalid,75800,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
129,"THE SCOTTS","THE SCOTTS",75616,https://open.spotify.com/track/39Yp9wwQiSRIDOvrVg7mbk
130,Señorita,"Shawn Mendes",75399,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
131,Nino,"Michael Williams",74799,https://open.spotify.com/track/219jZRY9zVkrunULslRLvD
132,"Den Værste",Artigeardit,74762,https://open.spotify.com/track/5UhnNbuteXdxGP2cCw7lM9
133,"Say So","Doja Cat",74676,https://open.spotify.com/track/3Dv1eDb0MEgF93GpLXlucZ
134,Box,KDZ,74428,https://open.spotify.com/track/50S1qzDaxqpL0FH8rhtxZ7
135,Modvind,Carmon,74199,https://open.spotify.com/track/0DjoEWNm4HNqu0JmvlIPcI
136,"Lucid Dreams","Juice WRLD",74199,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR
137,goosebumps,"Travis Scott",73541,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2
138,Shallow,"Lady Gaga",73450,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
139,"everything i wanted","Billie Eilish",73431,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
140,"Post Malone (feat. RANI)","Sam Feldt",73273,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL
141,Memories,"Maroon 5",73150,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
142,"HIGHEST IN THE ROOM","Travis Scott",73071,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
143,"Hurtige Hænder - Acoustic Version - Moyo Live P3","The Minds Of 99",72634,https://open.spotify.com/track/3D0VPp6nCN9dsyUjFv2BvP
144,"I Don't Care (with Justin Bieber)","Ed Sheeran",72346,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9
145,"Enjoy Yourself (feat. Karol G)","Pop Smoke",72136,https://open.spotify.com/track/3NWrHCwvyII4fTx05PN3IO
146,"If the World Was Ending - feat. Julia Michaels","JP Saxe",71551,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
147,Bando,ANNA,71506,https://open.spotify.com/track/0kzGjSRHGVcaWxagzQwAyD
148,"VERDEN VENDER",Branco,71292,https://open.spotify.com/track/1k2HuMmXVnn9X4mGZIwIi4
149,"Fred Men Kaos (feat. Carmon)",Danni,71175,https://open.spotify.com/track/2SZvvuCaR0qykjmeP2ITIE
150,"All Around The World (La La La)",R3HAB,70854,https://open.spotify.com/track/02itaCXOdC54J0ISjqqFAp
151,"Jeg Vil La' Lyset Brænde","Ray Dee Ohh",70536,https://open.spotify.com/track/1rRcFwE1ydO2Y5jSmk1UIs
152,"Pas Oublié (feat. Gilli)","Isaac Kasule",69912,https://open.spotify.com/track/6kyJjIpIjaoBaNx0VjxcwL
153,"Alle Skuffer Over Tid - Single Edit","The Minds Of 99",69315,https://open.spotify.com/track/6a2itcAnQzfViAiAly2Eg8
154,"Get Back","Pop Smoke",69309,https://open.spotify.com/track/3DWjFSDEQ9IWz1mj449fB7
155,Fugtig,"Ude Af Kontrol",69012,https://open.spotify.com/track/3k6n8FdhntF9nzQpVn0OFs
156,"Ingenting At Sige (feat. NODE)",Gilli,68860,https://open.spotify.com/track/6WZHm21UPkvcmh5VLjhFZg
157,"Som Fluer","The Minds Of 99",68634,https://open.spotify.com/track/4diMl3ee8zco6asVZNKjti
158,"bad guy","Billie Eilish",67909,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
159,"Higher Love",Kygo,67576,https://open.spotify.com/track/1kKYjjfNYxE0YYgLa7vgVY
160,"Beautiful People (feat. Khalid)","Ed Sheeran",67359,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv
161,"Finde Tilbage",Citybois,66787,https://open.spotify.com/track/0yoEmC2FYbiH9gB94YWQE6
162,Light,Jerome,66545,https://open.spotify.com/track/1lht8jb3c6rEiVaqX94enH
163,"BDK (feat. Gilli)",KESI,66506,https://open.spotify.com/track/6ZvA8Difc7oFBxfZXJ6JuT
164,Fokuseret,Omar,66402,https://open.spotify.com/track/5ETsHOwoJmFVYVGjQ4yMVB
165,"Sex On The Beach","Ude Af Kontrol",66236,https://open.spotify.com/track/3yx4uZSBSLgxaGhSqNw4RR
166,"Nik & Jay (feat. Benjamin Hav)",TopGunn,65441,https://open.spotify.com/track/151GbWJcajt35sN4T309vF
167,"Sunday Best",Surfaces,65359,https://open.spotify.com/track/1Cv1YLb4q0RzL6pybtaMLo
168,"Culo (feat. Branco)",Gilli,65321,https://open.spotify.com/track/49vQclrdXkZXMJnD0VN3qZ
169,"Life Is Good (feat. Drake)",Future,65224,https://open.spotify.com/track/1K5KBOgreBi5fkEHvg5ap3
170,"you broke me first","Tate McRae",65158,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
171,"Efter Mig",Jimilian,64959,https://open.spotify.com/track/5Mbtof5Olmn8JDvm6PI1Az
172,NAPOLI,Branco,64742,https://open.spotify.com/track/1HGSCFnYif6HrsLqZHE2Kn
173,"GO (feat. Juice WRLD)","The Kid LAROI",64553,https://open.spotify.com/track/2t7D3y0jvYjR8IP9Bosyew
174,"Jeg Skal Nok Vente",Jung,64172,https://open.spotify.com/track/2M996tCDK8dmip9HNKk6Gs
175,Lie,"Lukas Graham",64062,https://open.spotify.com/track/27NaNvlmvOHqTF0VPjuRSD
176,"Aim For The Moon (feat. Quavo)","Pop Smoke",63793,https://open.spotify.com/track/6O7fPYTsb2mY0PiFt2ymDB
177,"Lose Control",MEDUZA,63731,https://open.spotify.com/track/7CHi4DtfK4heMlQaudCuHK
178,"Love Someone","Lukas Graham",63651,https://open.spotify.com/track/0OCRwXbQRdOZ1OtB4Imsp1
179,"Hun Kommer Tilbage",Jung,63501,https://open.spotify.com/track/5DbD9hQ5M3pauLtbnpytgS
180,"Chicago Freestyle (feat. Giveon)",Drake,63291,https://open.spotify.com/track/4wVOKKEHUJxHCFFNUWDn0B
181,Savnet,Gobs,62761,https://open.spotify.com/track/0TA8nQMsUqgMBK8W9jtJR9
182,Sydpå,Bro,62460,https://open.spotify.com/track/1lahfyqBPVvBIxf3XgmQmZ
183,Kids,FOOL,62405,https://open.spotify.com/track/4SEKNV7Un4sTjaGbG0NOMh
184,"Til Den Lyse Morgen",Medina,62203,https://open.spotify.com/track/1qLOINEC7YDj1IxghJD4iL
185,"Godzilla (feat. Juice WRLD)",Eminem,61992,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
186,"Piece Of Your Heart",MEDUZA,61120,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
187,"Girl Like You",Clara,61066,https://open.spotify.com/track/1gG0pnDAT1QdpRFTQDT4y4
188,"Lov Mig 1 Ting",Artigeardit,60879,https://open.spotify.com/track/12oT4bb3fRMGbbgs2eGzVB
189,"Plastic (feat. Benjamin Hav)",Pind,60712,https://open.spotify.com/track/758P0zO2goHiN3NA5OW1Qe
190,"Rum Bum Bum",NAVID,60624,https://open.spotify.com/track/0QzldbZnd9gLpor4S2EzJc
191,"Ballin' (with Roddy Ricch)",Mustard,60601,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
192,Sjakalina,Tessa,60457,https://open.spotify.com/track/3LdRxPZLIouyXVFrJVLwg8
193,"Sig Mig",Citybois,60051,https://open.spotify.com/track/17ShCJoRij5Ob7BTR9Q1rm
194,Falling,"Harry Styles",59771,https://open.spotify.com/track/1ZMiCix7XSAbfAJlEZWMCp
195,"Stunnin' (feat. Harm Franklin)","Curtis Waters",59489,https://open.spotify.com/track/2D0dj3hVkRQJCp63cxCPEx
196,Pizza,ADHD,59440,https://open.spotify.com/track/6Eily61EQjZCcbvYHuCNcJ
197,Hangover,"Ude Af Kontrol",58640,https://open.spotify.com/track/0HRnmcWxw0Aeu4VtQXg42j
198,Jesus,"Tobias Rahim",58192,https://open.spotify.com/track/4ICh093TG3LT7nWR4gahdX
199,"Say You Won't Let Go","James Arthur",58062,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
200,"Thank You [Not So Bad]",VIZE,57992,https://open.spotify.com/track/4AqN8IdKCfItCSbuaFch81
